i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38
404,sonicx,0.04472843450479233,0.0,0.04153354632587859,0.10063897763578275,0.051118210862619806,0.003194888178913738,0.020766773162939296,0.01757188498402556,0.09424920127795527,0.01597444089456869,0.01757188498402556,0.025559105431309903,0.007987220447284345,0.03035143769968051,0.038338658146964855,0.004792332268370607,0.003194888178913738,0.001597444089456869,0.07987220447284345,0.007987220447284345,0.004792332268370607,0.08306709265175719,0.012779552715654952,0.011182108626198083,0.01437699680511182,0.03354632587859425,0.051118210862619806,0.001597444089456869,0.003194888178913738,0.001597444089456869,0.009584664536741214,0.0463258785942492,0.01597444089456869,0.022364217252396165,0.006389776357827476,0.007987220447284345,0.009584664536741214,0.05750798722044728
405,qi,0.039936102236421724,0.001597444089456869,0.023961661341853034,0.21565495207667731,0.08146964856230032,0.01757188498402556,0.027156549520766772,0.004792332268370607,0.007987220447284345,0.009584664536741214,0.08146964856230032,0.001597444089456869,0.0,0.0,0.020766773162939296,0.0,0.01437699680511182,0.0,0.009584664536741214,0.012779552715654952,0.0,0.134185303514377,0.004792332268370607,0.003194888178913738,0.07188498402555911,0.001597444089456869,0.007987220447284345,0.07667731629392971,0.019169329073482427,0.012779552715654952,0.001597444089456869,0.01757188498402556,0.0,0.001597444089456869,0.0,0.001597444089456869,0.0,0.07507987220447285
406,dragonballgt,0.03685897435897436,0.003205128205128205,0.049679487179487176,0.05608974358974359,0.014423076923076924,0.0,0.027243589743589744,0.02564102564102564,0.13141025641025642,0.04487179487179487,0.022435897435897436,0.0,0.00641025641025641,0.014423076923076924,0.049679487179487176,0.0016025641025641025,0.0,0.004807692307692308,0.0625,0.004807692307692308,0.0,0.05128205128205128,0.004807692307692308,0.009615384615384616,0.003205128205128205,0.07532051282051282,0.03365384615384615,0.0,0.0,0.0016025641025641025,0.016025641025641024,0.07532051282051282,0.02403846153846154,0.022435897435897436,0.030448717948717948,0.0,0.04326923076923077,0.052884615384615384
407,macrossfrontier,0.0449438202247191,0.0016051364365971107,0.024077046548956663,0.04975922953451043,0.033707865168539325,0.004815409309791332,0.03531300160513644,0.011235955056179775,0.1043338683788122,0.04333868378812199,0.02247191011235955,0.0,0.11235955056179775,0.004815409309791332,0.019261637239165328,0.02086677367576244,0.0,0.008025682182985553,0.016051364365971106,0.004815409309791332,0.0,0.033707865168539325,0.0016051364365971107,0.05778491171749599,0.0,0.02086677367576244,0.04012841091492777,0.004815409309791332,0.0,0.009630818619582664,0.07223113964686999,0.06260032102728733,0.016051364365971106,0.051364365971107544,0.0,0.0016051364365971107,0.011235955056179775,0.05457463884430177
408,thebackyardigans,0.024154589371980676,0.0,0.020933977455716585,0.178743961352657,0.04186795491143317,0.00322061191626409,0.024154589371980676,0.017713365539452495,0.017713365539452495,0.01932367149758454,0.030595813204508857,0.07890499194847021,0.00644122383252818,0.00966183574879227,0.02576489533011272,0.0,0.00644122383252818,0.001610305958132045,0.09178743961352658,0.028985507246376812,0.001610305958132045,0.1143317230273752,0.00644122383252818,0.00322061191626409,0.037037037037037035,0.011272141706924315,0.03542673107890499,0.0,0.020933977455716585,0.0,0.00322061191626409,0.05152979066022544,0.011272141706924315,0.00644122383252818,0.017713365539452495,0.00966183574879227,0.00322061191626409,0.03864734299516908
409,thesmurfs1981,0.00967741935483871,0.004838709677419355,0.020967741935483872,0.22741935483870968,0.054838709677419356,0.00967741935483871,0.020967741935483872,0.014516129032258065,0.01935483870967742,0.017741935483870968,0.02258064516129032,0.056451612903225805,0.008064516129032258,0.01129032258064516,0.03064516129032258,0.0,0.0032258064516129032,0.004838709677419355,0.11129032258064517,0.017741935483870968,0.008064516129032258,0.06129032258064516,0.012903225806451613,0.004838709677419355,0.07419354838709677,0.004838709677419355,0.020967741935483872,0.0032258064516129032,0.014516129032258065,0.0,0.0016129032258064516,0.04032258064516129,0.004838709677419355,0.008064516129032258,0.024193548387096774,0.0032258064516129032,0.0064516129032258064,0.04032258064516129
410,foodwars,0.035541195476575124,0.0,0.08239095315024232,0.09046849757673667,0.03877221324717286,0.006462035541195477,0.0210016155088853,0.0,0.09369951534733441,0.0,0.024232633279483037,0.0032310177705977385,0.0016155088852988692,0.0032310177705977385,0.01938610662358643,0.0032310177705977385,0.0016155088852988692,0.0016155088852988692,0.009693053311793215,0.006462035541195477,0.0016155088852988692,0.06785137318255251,0.04038772213247173,0.048465266558966075,0.009693053311793215,0.014539579967689823,0.050080775444264945,0.011308562197092083,0.0032310177705977385,0.017770597738287562,0.0,0.035541195476575124,0.017770597738287562,0.08077544426494346,0.0032310177705977385,0.0016155088852988692,0.04361873990306947,0.1098546042003231
411,scandal,0.1421647819063005,0.0,0.061389337641357025,0.027463651050080775,0.011308562197092083,0.05331179321486268,0.014539579967689823,0.0032310177705977385,0.046849757673667204,0.0016155088852988692,0.09208400646203554,0.0,0.0,0.006462035541195477,0.033925686591276254,0.006462035541195477,0.05331179321486268,0.0016155088852988692,0.0032310177705977385,0.0,0.0016155088852988692,0.06946688206785137,0.004846526655896607,0.01615508885298869,0.022617124394184167,0.0,0.006462035541195477,0.04361873990306947,0.0,0.035541195476575124,0.0,0.06785137318255251,0.01938610662358643,0.0,0.0032310177705977385,0.01938610662358643,0.0,0.1308562197092084
412,sliders,0.08562197092084006,0.004846526655896607,0.0210016155088853,0.1680129240710824,0.01615508885298869,0.051696284329563816,0.029079159935379646,0.025848142164781908,0.04361873990306947,0.09854604200323101,0.046849757673667204,0.0016155088852988692,0.051696284329563816,0.0016155088852988692,0.024232633279483037,0.009693053311793215,0.004846526655896607,0.06946688206785137,0.014539579967689823,0.0032310177705977385,0.008077544426494346,0.04361873990306947,0.0016155088852988692,0.008077544426494346,0.011308562197092083,0.0032310177705977385,0.008077544426494346,0.01615508885298869,0.004846526655896607,0.0016155088852988692,0.0,0.027463651050080775,0.011308562197092083,0.0,0.009693053311793215,0.014539579967689823,0.0,0.05815831987075929
413,bigcitygreens,0.016181229773462782,0.0,0.03559870550161812,0.16666666666666666,0.05663430420711974,0.009708737864077669,0.025889967637540454,0.0048543689320388345,0.016181229773462782,0.0016181229773462784,0.07119741100323625,0.040453074433656956,0.0,0.0,0.02750809061488673,0.0,0.003236245954692557,0.0016181229773462784,0.038834951456310676,0.030744336569579287,0.0,0.11165048543689321,0.012944983818770227,0.006472491909385114,0.05663430420711974,0.0048543689320388345,0.0372168284789644,0.006472491909385114,0.06796116504854369,0.0016181229773462784,0.0016181229773462784,0.030744336569579287,0.009708737864077669,0.003236245954692557,0.003236245954692557,0.003236245954692557,0.0016181229773462784,0.09385113268608414
414,roseanne,0.024311183144246355,0.0,0.03403565640194489,0.06807131280388978,0.04862236628849271,0.055105348460291734,0.03241491085899514,0.0,0.008103727714748784,0.0,0.10696920583468396,0.0032414910858995136,0.0016207455429497568,0.0032414910858995136,0.006482982171799027,0.004862236628849271,0.006482982171799027,0.0,0.008103727714748784,0.019448946515397084,0.0032414910858995136,0.09562398703403566,0.03889789303079417,0.024311183144246355,0.11507293354943274,0.0,0.006482982171799027,0.11993517017828201,0.029173419773095625,0.03241491085899514,0.0,0.008103727714748784,0.004862236628849271,0.0,0.0,0.0032414910858995136,0.0,0.08752025931928688
415,powerrangersinspace,0.02593192868719611,0.0,0.019448946515397084,0.08103727714748785,0.019448946515397084,0.017828200972447326,0.04376012965964344,0.011345218800648298,0.11345218800648298,0.05186385737439222,0.029173419773095625,0.0,0.02106969205834684,0.027552674230145867,0.06158833063209076,0.008103727714748784,0.0016207455429497568,0.0016207455429497568,0.06320907617504051,0.004862236628849271,0.0,0.04051863857374392,0.0016207455429497568,0.0032414910858995136,0.006482982171799027,0.09724473257698542,0.024311183144246355,0.004862236628849271,0.0016207455429497568,0.0,0.02593192868719611,0.06482982171799027,0.029173419773095625,0.006482982171799027,0.012965964343598054,0.01620745542949757,0.004862236628849271,0.05672609400324149
416,samuraisentaishinkenger,0.027642276422764227,0.0016260162601626016,0.026016260162601626,0.06341463414634146,0.024390243902439025,0.008130081300813009,0.030894308943089432,0.011382113821138212,0.12520325203252033,0.014634146341463415,0.013008130081300813,0.0016260162601626016,0.0032520325203252032,0.008130081300813009,0.030894308943089432,0.0,0.0016260162601626016,0.0,0.04715447154471545,0.0016260162601626016,0.0016260162601626016,0.08292682926829269,0.004878048780487805,0.004878048780487805,0.0016260162601626016,0.13008130081300814,0.022764227642276424,0.0,0.0,0.0,0.024390243902439025,0.08780487804878048,0.022764227642276424,0.03902439024390244,0.01951219512195122,0.004878048780487805,0.026016260162601626,0.08617886178861789
417,toriko,0.057003257328990226,0.0,0.04071661237785016,0.11237785016286644,0.029315960912052116,0.0016286644951140066,0.02280130293159609,0.03257328990228013,0.11726384364820847,0.026058631921824105,0.008143322475570033,0.004885993485342019,0.006514657980456026,0.008143322475570033,0.011400651465798045,0.0,0.0,0.008143322475570033,0.04234527687296417,0.004885993485342019,0.008143322475570033,0.057003257328990226,0.008143322475570033,0.013029315960912053,0.0016286644951140066,0.050488599348534204,0.035830618892508145,0.0016286644951140066,0.003257328990228013,0.0016286644951140066,0.003257328990228013,0.06840390879478828,0.02280130293159609,0.02280130293159609,0.03257328990228013,0.0,0.07980456026058631,0.05537459283387622
418,duckman,0.027777777777777776,0.0016339869281045752,0.027777777777777776,0.1454248366013072,0.08333333333333333,0.00980392156862745,0.024509803921568627,0.0016339869281045752,0.008169934640522876,0.006535947712418301,0.0718954248366013,0.03431372549019608,0.0016339869281045752,0.0016339869281045752,0.011437908496732025,0.0016339869281045752,0.024509803921568627,0.0032679738562091504,0.013071895424836602,0.026143790849673203,0.0,0.16013071895424835,0.0016339869281045752,0.00980392156862745,0.0784313725490196,0.0032679738562091504,0.014705882352941176,0.06045751633986928,0.021241830065359478,0.008169934640522876,0.0,0.024509803921568627,0.004901960784313725,0.0016339869281045752,0.0,0.0016339869281045752,0.0,0.08333333333333333
419,assassinationclassroom,0.0851063829787234,0.0016366612111292963,0.06710310965630115,0.058919803600654665,0.03600654664484452,0.0016366612111292963,0.019639934533551555,0.014729950900163666,0.088379705400982,0.008183306055646482,0.05237315875613748,0.0032733224222585926,0.0016366612111292963,0.0032733224222585926,0.031096563011456628,0.0032733224222585926,0.008183306055646482,0.009819967266775777,0.016366612111292964,0.0032733224222585926,0.0016366612111292963,0.06710310965630115,0.03600654664484452,0.029459901800327332,0.006546644844517185,0.019639934533551555,0.03273322422258593,0.004909983633387889,0.0032733224222585926,0.006546644844517185,0.004909983633387889,0.05073649754500818,0.022913256955810146,0.06710310965630115,0.01309328968903437,0.0,0.02618657937806874,0.09328968903436989
420,captainplanetandtheplaneteers,0.03114754098360656,0.0,0.027868852459016394,0.14754098360655737,0.03278688524590164,0.006557377049180328,0.03934426229508197,0.02622950819672131,0.06229508196721312,0.022950819672131147,0.04590163934426229,0.01639344262295082,0.004918032786885246,0.009836065573770493,0.04426229508196721,0.003278688524590164,0.003278688524590164,0.009836065573770493,0.08688524590163935,0.009836065573770493,0.004918032786885246,0.05901639344262295,0.003278688524590164,0.00819672131147541,0.018032786885245903,0.04918032786885246,0.03114754098360656,0.014754098360655738,0.006557377049180328,0.0,0.001639344262295082,0.04590163934426229,0.01639344262295082,0.0,0.021311475409836064,0.013114754098360656,0.011475409836065573,0.06393442622950819
421,cornergas,0.021346469622331693,0.0,0.022988505747126436,0.12151067323481117,0.06568144499178982,0.0180623973727422,0.021346469622331693,0.0,0.0049261083743842365,0.0016420361247947454,0.10509031198686371,0.0016420361247947454,0.0016420361247947454,0.0,0.0016420361247947454,0.0049261083743842365,0.021346469622331693,0.0016420361247947454,0.009852216748768473,0.034482758620689655,0.0,0.16091954022988506,0.0180623973727422,0.013136288998357963,0.13793103448275862,0.0,0.003284072249589491,0.08702791461412152,0.0180623973727422,0.008210180623973728,0.0,0.009852216748768473,0.006568144499178982,0.0,0.0,0.003284072249589491,0.0,0.07389162561576355
422,lastweektonightwithjohnoliver,0.044407894736842105,0.0,0.01644736842105263,0.15789473684210525,0.07236842105263158,0.014802631578947368,0.01644736842105263,0.003289473684210526,0.023026315789473683,0.001644736842105263,0.0805921052631579,0.001644736842105263,0.003289473684210526,0.001644736842105263,0.008223684210526315,0.004934210526315789,0.009868421052631578,0.0,0.014802631578947368,0.018092105263157895,0.001644736842105263,0.15789473684210525,0.004934210526315789,0.001644736842105263,0.07236842105263158,0.0,0.013157894736842105,0.08717105263157894,0.02138157894736842,0.01644736842105263,0.001644736842105263,0.03125,0.006578947368421052,0.0,0.0,0.001644736842105263,0.0,0.08881578947368421
423,okkoletsbeheroes,0.028052805280528052,0.0,0.036303630363036306,0.16666666666666666,0.034653465346534656,0.006600660066006601,0.026402640264026403,0.009900990099009901,0.05115511551155116,0.03135313531353135,0.026402640264026403,0.039603960396039604,0.00825082508250825,0.018151815181518153,0.033003300330033,0.0,0.0016501650165016502,0.0033003300330033004,0.066006600660066,0.028052805280528052,0.0033003300330033004,0.06105610561056106,0.013201320132013201,0.013201320132013201,0.026402640264026403,0.02145214521452145,0.036303630363036306,0.0049504950495049506,0.0231023102310231,0.0016501650165016502,0.0049504950495049506,0.0462046204620462,0.013201320132013201,0.01155115511551155,0.03135313531353135,0.0049504950495049506,0.0165016501650165,0.05115511551155116
424,acertainscientificrailgun,0.06765676567656766,0.0,0.0462046204620462,0.037953795379537955,0.026402640264026403,0.0016501650165016502,0.033003300330033,0.02145214521452145,0.08415841584158416,0.013201320132013201,0.0165016501650165,0.0016501650165016502,0.0016501650165016502,0.01155115511551155,0.026402640264026403,0.0016501650165016502,0.00825082508250825,0.0165016501650165,0.02145214521452145,0.0016501650165016502,0.0049504950495049506,0.066006600660066,0.019801980198019802,0.04455445544554455,0.0016501650165016502,0.02145214521452145,0.039603960396039604,0.0033003300330033004,0.0016501650165016502,0.006600660066006601,0.009900990099009901,0.08085808580858085,0.0231023102310231,0.07590759075907591,0.03135313531353135,0.0049504950495049506,0.0231023102310231,0.10231023102310231
425,johnnytest,0.006633499170812604,0.004975124378109453,0.029850746268656716,0.13432835820895522,0.06135986733001658,0.001658374792703151,0.029850746268656716,0.006633499170812604,0.014925373134328358,0.013266998341625208,0.04477611940298507,0.06633499170812604,0.008291873963515755,0.009950248756218905,0.01824212271973466,0.001658374792703151,0.0,0.003316749585406302,0.10945273631840796,0.03316749585406302,0.0,0.11774461028192372,0.028192371475953566,0.013266998341625208,0.04975124378109453,0.013266998341625208,0.02321724709784411,0.008291873963515755,0.04145936981757877,0.003316749585406302,0.001658374792703151,0.028192371475953566,0.004975124378109453,0.001658374792703151,0.001658374792703151,0.008291873963515755,0.0,0.05638474295190713
426,happydays,0.019933554817275746,0.0,0.04152823920265781,0.18272425249169436,0.046511627906976744,0.03820598006644518,0.04318936877076412,0.0,0.014950166112956811,0.0,0.08139534883720931,0.0016611295681063123,0.0016611295681063123,0.0016611295681063123,0.008305647840531562,0.0016611295681063123,0.011627906976744186,0.0,0.008305647840531562,0.02159468438538206,0.0,0.08305647840531562,0.04152823920265781,0.014950166112956811,0.11627906976744186,0.0033222591362126247,0.011627906976744186,0.07308970099667775,0.044850498338870434,0.016611295681063124,0.0,0.006644518272425249,0.0016611295681063123,0.0049833887043189366,0.0,0.0033222591362126247,0.006644518272425249,0.046511627906976744
427,thedreamstone,0.038397328881469114,0.0,0.03005008347245409,0.1302170283806344,0.045075125208681135,0.00333889816360601,0.02671118530884808,0.008347245409015025,0.09015025041736227,0.015025041736227046,0.018363939899833055,0.02003338898163606,0.005008347245409015,0.01335559265442404,0.04340567612687813,0.00667779632721202,0.005008347245409015,0.0,0.08681135225375626,0.021702838063439065,0.005008347245409015,0.11352253756260434,0.008347245409015025,0.0,0.03672787979966611,0.011686143572621035,0.018363939899833055,0.0,0.001669449081803005,0.0,0.001669449081803005,0.09015025041736227,0.018363939899833055,0.0,0.02003338898163606,0.00333889816360601,0.005008347245409015,0.05843071786310518
428,primeval,0.08514190317195326,0.001669449081803005,0.02671118530884808,0.12687813021702837,0.011686143572621035,0.025041736227045076,0.0333889816360601,0.03171953255425709,0.06176961602671119,0.04006677796327212,0.04674457429048414,0.008347245409015025,0.015025041736227046,0.00667779632721202,0.05175292153589316,0.00333889816360601,0.01001669449081803,0.02671118530884808,0.025041736227045076,0.001669449081803005,0.005008347245409015,0.05509181969949917,0.001669449081803005,0.008347245409015025,0.00667779632721202,0.011686143572621035,0.00667779632721202,0.00333889816360601,0.0,0.00667779632721202,0.001669449081803005,0.07345575959933222,0.01669449081803005,0.0,0.00667779632721202,0.035058430717863104,0.001669449081803005,0.12020033388981637
429,thecritic,0.018425460636515914,0.0016750418760469012,0.021775544388609715,0.19262981574539365,0.06700167504187604,0.01340033500837521,0.021775544388609715,0.0,0.006700167504187605,0.0033500837520938024,0.08877721943048576,0.021775544388609715,0.0033500837520938024,0.0,0.006700167504187605,0.0,0.005025125628140704,0.0,0.02847571189279732,0.031825795644891124,0.0,0.11055276381909548,0.0016750418760469012,0.010050251256281407,0.10217755443886097,0.0,0.023450586264656615,0.09380234505862646,0.04690117252931323,0.018425460636515914,0.0,0.010050251256281407,0.005025125628140704,0.0,0.0,0.0016750418760469012,0.0016750418760469012,0.04187604690117253
430,gijoearealamericanhero,0.030252100840336135,0.0,0.013445378151260505,0.14285714285714285,0.030252100840336135,0.011764705882352941,0.04201680672268908,0.005042016806722689,0.08739495798319327,0.031932773109243695,0.031932773109243695,0.010084033613445379,0.030252100840336135,0.031932773109243695,0.04201680672268908,0.015126050420168067,0.010084033613445379,0.015126050420168067,0.08739495798319327,0.008403361344537815,0.005042016806722689,0.07226890756302522,0.0016806722689075631,0.005042016806722689,0.010084033613445379,0.025210084033613446,0.015126050420168067,0.005042016806722689,0.0033613445378151263,0.0016806722689075631,0.023529411764705882,0.07058823529411765,0.018487394957983194,0.0016806722689075631,0.0033613445378151263,0.015126050420168067,0.0033613445378151263,0.04201680672268908
431,demonslayerkimetsunoyaiba,0.07419898819561552,0.01517706576728499,0.10118043844856661,0.07419898819561552,0.026981450252951095,0.0,0.008431703204047217,0.023608768971332208,0.12310286677908938,0.0016863406408094434,0.02866779089376054,0.006745362563237774,0.0016863406408094434,0.0,0.013490725126475547,0.0016863406408094434,0.0016863406408094434,0.00505902192242833,0.01517706576728499,0.003372681281618887,0.011804384485666104,0.03541315345699832,0.016863406408094434,0.021922428330522766,0.003372681281618887,0.02866779089376054,0.04215851602023609,0.0016863406408094434,0.0,0.011804384485666104,0.0,0.045531197301854974,0.02023608768971332,0.047217537942664416,0.047217537942664416,0.0016863406408094434,0.0775716694772344,0.06070826306913996
432,shamanking,0.06587837837837837,0.011824324324324325,0.05067567567567568,0.060810810810810814,0.02702702702702703,0.0033783783783783786,0.011824324324324325,0.018581081081081082,0.12331081081081081,0.0033783783783783786,0.018581081081081082,0.0033783783783783786,0.0016891891891891893,0.013513513513513514,0.02702702702702703,0.0,0.005067567567567568,0.005067567567567568,0.03209459459459459,0.0033783783783783786,0.010135135135135136,0.04560810810810811,0.005067567567567568,0.016891891891891893,0.005067567567567568,0.05574324324324324,0.05405405405405406,0.0033783783783783786,0.0,0.0016891891891891893,0.0033783783783783786,0.05912162162162162,0.02364864864864865,0.0625,0.03885135135135135,0.0,0.08277027027027027,0.04560810810810811
433,nyarukocrawlingwithlove,0.020338983050847456,0.0,0.04067796610169491,0.06271186440677966,0.05423728813559322,0.0,0.0288135593220339,0.03389830508474576,0.03898305084745763,0.023728813559322035,0.03220338983050847,0.005084745762711864,0.005084745762711864,0.003389830508474576,0.011864406779661017,0.0,0.003389830508474576,0.003389830508474576,0.023728813559322035,0.011864406779661017,0.0,0.1016949152542373,0.023728813559322035,0.08135593220338982,0.006779661016949152,0.025423728813559324,0.04067796610169491,0.006779661016949152,0.001694915254237288,0.030508474576271188,0.005084745762711864,0.04745762711864407,0.022033898305084745,0.1,0.011864406779661017,0.0,0.011864406779661017,0.07966101694915254
434,megaman,0.03389830508474576,0.001694915254237288,0.023728813559322035,0.06779661016949153,0.030508474576271188,0.0,0.015254237288135594,0.013559322033898305,0.1,0.0423728813559322,0.013559322033898305,0.023728813559322035,0.010169491525423728,0.023728813559322035,0.04406779661016949,0.001694915254237288,0.003389830508474576,0.003389830508474576,0.11694915254237288,0.00847457627118644,0.005084745762711864,0.0711864406779661,0.00847457627118644,0.003389830508474576,0.003389830508474576,0.030508474576271188,0.022033898305084745,0.001694915254237288,0.003389830508474576,0.001694915254237288,0.01694915254237288,0.12542372881355932,0.023728813559322035,0.00847457627118644,0.010169491525423728,0.01864406779661017,0.001694915254237288,0.06610169491525424
435,americandragonjakelong,0.015254237288135594,0.010169491525423728,0.03389830508474576,0.13050847457627118,0.03389830508474576,0.006779661016949152,0.030508474576271188,0.02711864406779661,0.04067796610169491,0.011864406779661017,0.03728813559322034,0.0288135593220339,0.001694915254237288,0.015254237288135594,0.03898305084745763,0.006779661016949152,0.00847457627118644,0.003389830508474576,0.10508474576271186,0.030508474576271188,0.003389830508474576,0.06610169491525424,0.02711864406779661,0.005084745762711864,0.05084745762711865,0.01864406779661017,0.03728813559322034,0.003389830508474576,0.022033898305084745,0.003389830508474576,0.001694915254237288,0.03389830508474576,0.013559322033898305,0.00847457627118644,0.030508474576271188,0.011864406779661017,0.0,0.04576271186440678
436,thesevendeadlysins,0.07325383304940375,0.0034071550255536627,0.044293015332197615,0.06643952299829642,0.01192504258943782,0.0,0.018739352640545145,0.049403747870528106,0.10051107325383304,0.005110732538330494,0.0068143100511073255,0.0017035775127768314,0.0017035775127768314,0.0017035775127768314,0.02385008517887564,0.005110732538330494,0.005110732538330494,0.01192504258943782,0.018739352640545145,0.0,0.018739352640545145,0.04770017035775128,0.008517887563884156,0.03577512776831346,0.0017035775127768314,0.04770017035775128,0.02555366269165247,0.0017035775127768314,0.0,0.005110732538330494,0.0,0.04770017035775128,0.02555366269165247,0.04599659284497445,0.07666098807495741,0.0068143100511073255,0.08347529812606473,0.07155025553662692
437,princesstutu,0.07167235494880546,0.0017064846416382253,0.09385665529010238,0.08703071672354949,0.03583617747440273,0.0017064846416382253,0.017064846416382253,0.017064846416382253,0.11092150170648464,0.0,0.01877133105802048,0.006825938566552901,0.0,0.0017064846416382253,0.02218430034129693,0.0,0.0,0.0,0.023890784982935155,0.0017064846416382253,0.010238907849829351,0.05460750853242321,0.020477815699658702,0.04436860068259386,0.005119453924914676,0.02901023890784983,0.051194539249146756,0.005119453924914676,0.0,0.011945392491467578,0.0034129692832764505,0.05460750853242321,0.025597269624573378,0.051194539249146756,0.027303754266211604,0.0,0.010238907849829351,0.08361774744027303
438,superdimensionfortressmacross,0.03924914675767918,0.0017064846416382253,0.02218430034129693,0.05631399317406143,0.023890784982935155,0.011945392491467578,0.023890784982935155,0.017064846416382253,0.11433447098976109,0.05460750853242321,0.020477815699658702,0.0,0.15870307167235495,0.005119453924914676,0.013651877133105802,0.030716723549488054,0.0017064846416382253,0.006825938566552901,0.032423208191126277,0.013651877133105802,0.0,0.030716723549488054,0.0017064846416382253,0.01877133105802048,0.0017064846416382253,0.027303754266211604,0.03754266211604096,0.0034129692832764505,0.0017064846416382253,0.0017064846416382253,0.09044368600682594,0.034129692832764506,0.010238907849829351,0.03754266211604096,0.0,0.006825938566552901,0.0,0.04778156996587031
439,getterrobo,0.02735042735042735,0.0017094017094017094,0.018803418803418803,0.05128205128205128,0.011965811965811967,0.0017094017094017094,0.020512820512820513,0.022222222222222223,0.147008547008547,0.044444444444444446,0.010256410256410256,0.0,0.018803418803418803,0.015384615384615385,0.03247863247863248,0.008547008547008548,0.0017094017094017094,0.005128205128205128,0.05982905982905983,0.0,0.0,0.039316239316239315,0.0017094017094017094,0.006837606837606838,0.0,0.09401709401709402,0.023931623931623933,0.0,0.0,0.0017094017094017094,0.08547008547008547,0.08376068376068375,0.017094017094017096,0.03076923076923077,0.020512820512820513,0.005128205128205128,0.02905982905982906,0.06153846153846154
440,lostgirl,0.0976027397260274,0.015410958904109588,0.03767123287671233,0.07705479452054795,0.017123287671232876,0.02226027397260274,0.015410958904109588,0.0547945205479452,0.04794520547945205,0.003424657534246575,0.05821917808219178,0.003424657534246575,0.0,0.0,0.0273972602739726,0.0,0.017123287671232876,0.015410958904109588,0.02910958904109589,0.003424657534246575,0.0017123287671232876,0.06335616438356165,0.003424657534246575,0.030821917808219176,0.02226027397260274,0.010273972602739725,0.005136986301369863,0.008561643835616438,0.0,0.03767123287671233,0.0,0.08732876712328767,0.03424657534246575,0.0017123287671232876,0.017123287671232876,0.005136986301369863,0.005136986301369863,0.1232876712328767
441,thepretender,0.1421232876712329,0.0,0.030821917808219176,0.07191780821917808,0.032534246575342464,0.03424657534246575,0.032534246575342464,0.005136986301369863,0.03767123287671233,0.0017123287671232876,0.1113013698630137,0.003424657534246575,0.0,0.0017123287671232876,0.046232876712328765,0.003424657534246575,0.11986301369863013,0.005136986301369863,0.0,0.005136986301369863,0.0,0.06335616438356165,0.0017123287671232876,0.0017123287671232876,0.025684931506849314,0.0017123287671232876,0.00684931506849315,0.023972602739726026,0.00684931506849315,0.00684931506849315,0.0,0.04452054794520548,0.015410958904109588,0.0017123287671232876,0.0,0.046232876712328765,0.0,0.0684931506849315
442,freakazoid,0.00684931506849315,0.0,0.0136986301369863,0.1695205479452055,0.08561643835616438,0.008561643835616438,0.03595890410958904,0.0136986301369863,0.023972602739726026,0.018835616438356163,0.039383561643835614,0.04794520547945205,0.0,0.0136986301369863,0.032534246575342464,0.0,0.005136986301369863,0.008561643835616438,0.08904109589041095,0.017123287671232876,0.0,0.1232876712328767,0.005136986301369863,0.003424657534246575,0.04280821917808219,0.015410958904109588,0.04280821917808219,0.0017123287671232876,0.018835616438356163,0.0,0.0017123287671232876,0.03424657534246575,0.005136986301369863,0.003424657534246575,0.011986301369863013,0.011986301369863013,0.003424657534246575,0.04452054794520548
443,twoandahalfmen,0.022298456260720412,0.0,0.03773584905660377,0.048027444253859346,0.06689536878216124,0.0548885077186964,0.022298456260720412,0.003430531732418525,0.0017152658662092624,0.0017152658662092624,0.10120068610634649,0.0017152658662092624,0.0,0.0,0.005145797598627788,0.0,0.00686106346483705,0.0,0.003430531732418525,0.02058319039451115,0.0,0.09777015437392796,0.0274442538593482,0.04974271012006861,0.11149228130360206,0.0,0.012006861063464836,0.14065180102915953,0.0137221269296741,0.048027444253859346,0.0,0.003430531732418525,0.0,0.003430531732418525,0.0,0.0,0.0,0.09433962264150944
444,sekirei,0.05660377358490566,0.0,0.05317324185248713,0.0411663807890223,0.015437392795883362,0.003430531732418525,0.010291595197255575,0.022298456260720412,0.13893653516295026,0.005145797598627788,0.0137221269296741,0.0017152658662092624,0.0017152658662092624,0.0017152658662092624,0.012006861063464836,0.003430531732418525,0.005145797598627788,0.008576329331046312,0.012006861063464836,0.0017152658662092624,0.0017152658662092624,0.04974271012006861,0.012006861063464836,0.07890222984562607,0.0,0.03430531732418525,0.0274442538593482,0.003430531732418525,0.0017152658662092624,0.015437392795883362,0.0017152658662092624,0.07890222984562607,0.024013722126929673,0.10291595197255575,0.025728987993138937,0.0,0.0411663807890223,0.09262435677530018
