i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
6020,scaryrobberhomeclash,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.5555555555555556,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111
6021,schizmmysteriousjourney,0.045454545454545456,0.38636363636363635,0.045454545454545456,0.1590909090909091,0.09090909090909091,0.022727272727272728,0.20454545454545456,0.045454545454545456
6022,sciencegirls,0.0782608695652174,0.2782608695652174,0.1391304347826087,0.21739130434782608,0.05217391304347826,0.1565217391304348,0.05217391304347826,0.02608695652173913
6023,scoobydoo,0.125,0.5,0.25,0.0,0.0,0.125,0.0,0.0
6024,scoobydoomonstersunleashed,0.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0
6025,scoobydoomysterymayhem,0.05,0.4,0.05,0.4,0.075,0.025,0.0,0.0
6026,scoobydoonightof100frights,0.03571428571428571,0.30357142857142855,0.14285714285714285,0.375,0.0,0.05357142857142857,0.05357142857142857,0.03571428571428571
6027,scoobydoounmasked,0.0,0.36,0.14,0.32,0.08,0.04,0.0,0.06
6028,scorchedearth,0.0,0.47368421052631576,0.05263157894736842,0.15789473684210525,0.0,0.18421052631578946,0.10526315789473684,0.02631578947368421
6029,scottpilgrimvstheworldthegame,0.12878787878787878,0.38636363636363635,0.06818181818181818,0.20454545454545456,0.08333333333333333,0.09090909090909091,0.022727272727272728,0.015151515151515152
6030,scramble,0.0,0.25,0.1875,0.0625,0.0,0.0625,0.0625,0.375
6031,scrapgarden,0.0,0.1,0.2,0.0,0.0,0.0,0.3,0.4
6032,scrapland,0.058823529411764705,0.08823529411764706,0.08823529411764706,0.35294117647058826,0.14705882352941177,0.0,0.17647058823529413,0.08823529411764706
6033,scratches,0.010752688172043012,0.20430107526881722,0.07526881720430108,0.4838709677419355,0.17204301075268819,0.010752688172043012,0.010752688172043012,0.03225806451612903
6034,screamcollector,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0
6035,scribblenauts,0.06601466992665037,0.2885085574572127,0.10757946210268948,0.3202933985330073,0.06356968215158924,0.09046454767726161,0.04156479217603912,0.022004889975550123
6036,scrutinized,0.021739130434782608,0.1956521739130435,0.043478260869565216,0.4782608695652174,0.21739130434782608,0.0,0.0,0.043478260869565216
6037,scurgehive,0.024691358024691357,0.38271604938271603,0.13580246913580246,0.14814814814814814,0.04938271604938271,0.12345679012345678,0.08641975308641975,0.04938271604938271
6038,seaofsolitude,0.08108108108108109,0.21621621621621623,0.05405405405405406,0.5945945945945946,0.02702702702702703,0.0,0.02702702702702703,0.0
6039,seaofthieves,0.0392156862745098,0.4117647058823529,0.10784313725490197,0.3235294117647059,0.0196078431372549,0.0784313725490196,0.00980392156862745,0.00980392156862745
6040,seasalt,0.03333333333333333,0.3,0.06666666666666667,0.2833333333333333,0.05,0.16666666666666666,0.05,0.05
6041,seaworldtycoon,0.0,0.4,0.2,0.2,0.0,0.0,0.06666666666666667,0.13333333333333333
6042,sealonline,0.05555555555555555,0.5277777777777778,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.1388888888888889,0.0,0.027777777777777776
6043,seaman,0.1509433962264151,0.2830188679245283,0.07547169811320754,0.3584905660377358,0.07547169811320754,0.0,0.018867924528301886,0.03773584905660377
6044,secondlife,0.13013698630136986,0.3013698630136986,0.0958904109589041,0.2876712328767123,0.08904109589041095,0.0410958904109589,0.03424657534246575,0.02054794520547945
6045,secondsight,0.03125,0.19375,0.05,0.4375,0.1875,0.04375,0.0125,0.04375
6046,secondhandlands,0.3125,0.21875,0.1875,0.21875,0.0,0.0,0.0,0.0625
6047,secretagent,0.0,0.4444444444444444,0.25,0.1111111111111111,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.08333333333333333
6048,secretagentclank,0.0875,0.3125,0.15,0.35,0.0375,0.05,0.0,0.0125
6049,secretfiles,0.11458333333333333,0.125,0.09375,0.5208333333333334,0.10416666666666667,0.010416666666666666,0.010416666666666666,0.020833333333333332
6050,secretofevermore,0.020761245674740483,0.3217993079584775,0.15570934256055363,0.2629757785467128,0.0726643598615917,0.10034602076124567,0.03806228373702422,0.02768166089965398
6051,secretofmana,0.059895833333333336,0.24739583333333334,0.10677083333333333,0.3098958333333333,0.0625,0.15104166666666666,0.033854166666666664,0.028645833333333332
6052,secretweaponsoftheluftwaffe,0.0,0.3333333333333333,0.07407407407407407,0.2962962962962963,0.037037037037037035,0.0,0.18518518518518517,0.07407407407407407
6053,secretweaponsovernormandy,0.013333333333333334,0.2,0.013333333333333334,0.49333333333333335,0.09333333333333334,0.02666666666666667,0.10666666666666667,0.05333333333333334
6054,secretsofdavincitheforbiddenmanuscript,0.13793103448275862,0.2413793103448276,0.10344827586206896,0.39655172413793105,0.05172413793103448,0.017241379310344827,0.0,0.05172413793103448
6055,secretsofraetikon,0.0,0.5,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666
6056,section8,0.0,0.28,0.09333333333333334,0.29333333333333333,0.08,0.06666666666666667,0.14666666666666667,0.04
6057,segaflipper,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855
6058,segasonicbros,0.07894736842105263,0.5789473684210527,0.05263157894736842,0.07894736842105263,0.0,0.13157894736842105,0.0,0.07894736842105263
6059,segasonicthehedgehog,0.0,0.4444444444444444,0.14814814814814814,0.25925925925925924,0.018518518518518517,0.05555555555555555,0.0,0.07407407407407407
6060,segagaga,0.046511627906976744,0.23255813953488372,0.09302325581395349,0.4418604651162791,0.09302325581395349,0.046511627906976744,0.0,0.046511627906976744
6061,seishunscandal,0.0,0.47058823529411764,0.0,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.17647058823529413
6062,sekiroshadowsdietwice,0.04843304843304843,0.20797720797720798,0.07122507122507123,0.39886039886039887,0.09116809116809117,0.1282051282051282,0.019943019943019943,0.03418803418803419
6063,selfcheckoutunlimited,0.08333333333333333,0.08333333333333333,0.0,0.4166666666666667,0.25,0.0,0.0,0.16666666666666666
6064,sengokuace,0.21212121212121213,0.3333333333333333,0.06060606060606061,0.13636363636363635,0.015151515151515152,0.06060606060606061,0.09090909090909091,0.09090909090909091
6065,sengokubasara,0.17006802721088435,0.14795918367346939,0.06462585034013606,0.39965986394557823,0.06972789115646258,0.09693877551020408,0.030612244897959183,0.02040816326530612
6066,sengokusnk,0.14893617021276595,0.3404255319148936,0.10638297872340426,0.1276595744680851,0.0,0.1702127659574468,0.02127659574468085,0.0851063829787234
6067,senkonoronde,0.22142857142857142,0.2857142857142857,0.07857142857142857,0.09285714285714286,0.03571428571428571,0.17142857142857143,0.06428571428571428,0.05
6068,senrankagura,0.17471264367816092,0.19080459770114944,0.06206896551724138,0.38850574712643676,0.052873563218390804,0.0896551724137931,0.009195402298850575,0.03218390804597701
6069,senseacyberpunkghoststory,0.12727272727272726,0.18181818181818182,0.09090909090909091,0.32727272727272727,0.2,0.0,0.01818181818181818,0.05454545454545454
6070,sentineldescendantsintime,0.07692307692307693,0.34615384615384615,0.11538461538461539,0.23076923076923078,0.038461538461538464,0.0,0.11538461538461539,0.07692307692307693
6071,sentinelworldsifuturemagic,0.02127659574468085,0.2978723404255319,0.0425531914893617,0.1702127659574468,0.0425531914893617,0.10638297872340426,0.2127659574468085,0.10638297872340426
6072,septerracore,0.03496503496503497,0.16783216783216784,0.04195804195804196,0.3776223776223776,0.09090909090909091,0.17482517482517482,0.09090909090909091,0.02097902097902098
6073,sequester,0.03333333333333333,0.2,0.2,0.4666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333
6074,seraphicblue,0.037037037037037035,0.1728395061728395,0.024691358024691357,0.5185185185185185,0.08641975308641975,0.1111111111111111,0.024691358024691357,0.024691358024691357
6075,serena,0.175,0.125,0.0,0.45,0.2,0.025,0.0,0.025
6076,serialexperimentslain,0.13333333333333333,0.2,0.0,0.4,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667
6077,serioussam3bfe,0.027932960893854747,0.3407821229050279,0.03910614525139665,0.3016759776536313,0.1005586592178771,0.07262569832402235,0.08379888268156424,0.0335195530726257
6078,serioussam4,0.05333333333333334,0.3333333333333333,0.02666666666666667,0.3333333333333333,0.08,0.09333333333333334,0.06666666666666667,0.013333333333333334
6079,serioussamii,0.017543859649122806,0.4298245614035088,0.12280701754385964,0.24561403508771928,0.02631578947368421,0.043859649122807015,0.07894736842105263,0.03508771929824561
6080,serioussamnextencounter,0.04,0.32,0.08,0.26,0.02,0.16,0.08,0.04
6081,serioussamthefirstencounter,0.0,0.5254237288135594,0.06779661016949153,0.23728813559322035,0.0,0.0847457627118644,0.03389830508474576,0.05084745762711865
6082,serioussamtherandomencounter,0.0,0.4117647058823529,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0
6083,serioussamthesecondencounter,0.012658227848101266,0.4810126582278481,0.08860759493670886,0.25316455696202533,0.012658227848101266,0.08860759493670886,0.0379746835443038,0.02531645569620253
6084,serpentinthestaglands,0.0,0.28888888888888886,0.13333333333333333,0.15555555555555556,0.022222222222222223,0.28888888888888886,0.06666666666666667,0.044444444444444446
6085,sevendays2013,0.030303030303030304,0.24242424242424243,0.06060606060606061,0.2727272727272727,0.3333333333333333,0.0,0.0,0.06060606060606061
6086,sevendaystodie,0.042735042735042736,0.41025641025641024,0.042735042735042736,0.26495726495726496,0.06837606837606838,0.1282051282051282,0.02564102564102564,0.017094017094017096
6087,sevenknights,0.10526315789473684,0.34210526315789475,0.02631578947368421,0.18421052631578946,0.07894736842105263,0.21052631578947367,0.02631578947368421,0.02631578947368421
6088,sevensimplewonders,0.05263157894736842,0.2631578947368421,0.21052631578947367,0.10526315789473684,0.10526315789473684,0.0,0.21052631578947367,0.05263157894736842
6089,seventhedayslonggone,0.019230769230769232,0.09615384615384616,0.019230769230769232,0.38461538461538464,0.17307692307692307,0.057692307692307696,0.21153846153846154,0.038461538461538464
6090,seventhdragon,0.08571428571428572,0.19591836734693877,0.0653061224489796,0.3510204081632653,0.07346938775510205,0.15918367346938775,0.04897959183673469,0.02040816326530612
6091,severancebladeofdarkness,0.04081632653061224,0.3877551020408163,0.08163265306122448,0.10204081632653061,0.10204081632653061,0.1836734693877551,0.02040816326530612,0.08163265306122448
6092,severed,0.0,0.3148148148148148,0.12962962962962962,0.2962962962962963,0.09259259259259259,0.12962962962962962,0.018518518518518517,0.018518518518518517
6093,severedsteel,0.0,0.45454545454545453,0.11363636363636363,0.20454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456
6094,sewershark,0.031914893617021274,0.2765957446808511,0.07446808510638298,0.35106382978723405,0.14893617021276595,0.0,0.06382978723404255,0.05319148936170213
6095,shade,0.0,0.21052631578947367,0.0,0.42105263157894735,0.2631578947368421,0.0,0.0,0.10526315789473684
6096,shadowcomplex,0.007692307692307693,0.34615384615384615,0.07692307692307693,0.33076923076923076,0.06153846153846154,0.07692307692307693,0.07692307692307693,0.023076923076923078
6097,shadowdancer,0.0625,0.5625,0.0625,0.125,0.0,0.0625,0.0,0.125
6098,shadowempire,0.022988505747126436,0.21839080459770116,0.034482758620689655,0.21839080459770116,0.12643678160919541,0.08045977011494253,0.28735632183908044,0.011494252873563218
6099,shadowhearts,0.12269938650306748,0.1554192229038855,0.07157464212678936,0.4294478527607362,0.09815950920245399,0.0736196319018405,0.03067484662576687,0.018404907975460124
6100,shadowman,0.03067484662576687,0.3006134969325153,0.06748466257668712,0.4110429447852761,0.10429447852760736,0.049079754601226995,0.018404907975460124,0.018404907975460124
6101,shadowofdestiny,0.07228915662650602,0.1927710843373494,0.03614457831325301,0.5180722891566265,0.1686746987951807,0.0,0.0,0.012048192771084338
6102,shadowofrome,0.0761904761904762,0.2,0.047619047619047616,0.41904761904761906,0.12380952380952381,0.10476190476190476,0.0,0.02857142857142857
6103,shadowofthebeast,0.022222222222222223,0.5777777777777777,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.08888888888888889
6104,shadowofthebeast2016,0.025,0.35,0.05,0.375,0.025,0.075,0.075,0.025
6105,shadowofthecolossus,0.029411764705882353,0.29411764705882354,0.08455882352941177,0.34558823529411764,0.09926470588235294,0.07352941176470588,0.03676470588235294,0.03676470588235294
6106,shadowofthecomet,0.1,0.07142857142857142,0.02857142857142857,0.4857142857142857,0.22857142857142856,0.014285714285714285,0.02857142857142857,0.04285714285714286
6107,shadowofthewyrm,0.0,0.35,0.0,0.15,0.05,0.25,0.1,0.1
6108,shadowpresident,0.06451612903225806,0.22580645161290322,0.0,0.3225806451612903,0.22580645161290322,0.03225806451612903,0.06451612903225806,0.06451612903225806
6109,shadowrealms,0.0,0.13333333333333333,0.03333333333333333,0.5666666666666667,0.1,0.03333333333333333,0.1,0.03333333333333333
6110,shadowtacticsbladesoftheshogun,0.07547169811320754,0.2358490566037736,0.009433962264150943,0.4528301886792453,0.10377358490566038,0.09433962264150944,0.018867924528301886,0.009433962264150943
6111,shadowthehedgehog,0.04976303317535545,0.23222748815165878,0.06872037914691943,0.45260663507109006,0.07582938388625593,0.052132701421800945,0.054502369668246446,0.014218009478672985
6112,shadowwarofsuccession,0.10714285714285714,0.32142857142857145,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.03571428571428571,0.0,0.10714285714285714
6113,shadowwarrior1997,0.08080808080808081,0.36363636363636365,0.06060606060606061,0.2222222222222222,0.09090909090909091,0.1111111111111111,0.030303030303030304,0.04040404040404041
6114,shadowwarrior2,0.09644670050761421,0.2233502538071066,0.030456852791878174,0.4416243654822335,0.10152284263959391,0.06598984771573604,0.025380710659898477,0.015228426395939087
6115,shadowwarrior2013,0.07317073170731707,0.25853658536585367,0.03414634146341464,0.424390243902439,0.1024390243902439,0.06829268292682927,0.024390243902439025,0.014634146341463415
6116,shadowgate,0.05454545454545454,0.36363636363636365,0.045454545454545456,0.2636363636363636,0.08181818181818182,0.1,0.03636363636363636,0.05454545454545454
6117,shadowgrounds,0.0,0.34375,0.041666666666666664,0.19791666666666666,0.10416666666666667,0.15625,0.125,0.03125
6118,shadowrun,0.015037593984962405,0.2706766917293233,0.06015037593984962,0.3458646616541353,0.09022556390977443,0.12781954887218044,0.045112781954887216,0.045112781954887216
6119,shadowrunreturns,0.052845528455284556,0.15447154471544716,0.03861788617886179,0.47560975609756095,0.12601626016260162,0.07926829268292683,0.054878048780487805,0.018292682926829267
6120,shadowsofadam,0.08333333333333333,0.22916666666666666,0.16666666666666666,0.2708333333333333,0.0625,0.10416666666666667,0.041666666666666664,0.041666666666666664
6121,shadowsofthedamned,0.08108108108108109,0.2635135135135135,0.060810810810810814,0.40540540540540543,0.07432432432432433,0.07432432432432433,0.006756756756756757,0.033783783783783786
6122,shadowverse,0.10545454545454545,0.22545454545454546,0.06545454545454546,0.34545454545454546,0.05818181818181818,0.16,0.02181818181818182,0.01818181818181818
6123,shadylewdkart,0.2222222222222222,0.25925925925925924,0.1111111111111111,0.18518518518518517,0.037037037037037035,0.14814814814814814,0.0,0.037037037037037035
6124,shadyspoopong,0.0,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111
6125,shaiya,0.1724137931034483,0.2413793103448276,0.06896551724137931,0.20689655172413793,0.034482758620689655,0.1724137931034483,0.10344827586206896,0.0
6126,shakedownhawaii,0.023255813953488372,0.23255813953488372,0.0,0.627906976744186,0.046511627906976744,0.0,0.0,0.06976744186046512
6127,shamus,0.0,0.5294117647058824,0.11764705882352941,0.11764705882352941,0.0,0.058823529411764705,0.0,0.17647058823529413
6128,shanghai,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.3333333333333333
6129,shank,0.09917355371900827,0.256198347107438,0.06611570247933884,0.32231404958677684,0.0743801652892562,0.12396694214876033,0.01652892561983471,0.04132231404958678
6130,shantae,0.10229276895943562,0.25044091710758376,0.09523809523809523,0.36331569664902996,0.054673721340388004,0.07054673721340388,0.029982363315696647,0.03350970017636684
6131,shaqfu,0.07317073170731707,0.23170731707317074,0.10975609756097561,0.3902439024390244,0.08536585365853659,0.07317073170731707,0.0,0.036585365853658534
6132,shardlight,0.022727272727272728,0.11363636363636363,0.0,0.4090909090909091,0.3181818181818182,0.022727272727272728,0.06818181818181818,0.045454545454545456
6133,sharkjaws,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.2
6134,sharkshark,0.0,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727
6135,sharktale,0.08108108108108109,0.3783783783783784,0.08108108108108109,0.2972972972972973,0.10810810810810811,0.05405405405405406,0.0,0.0
6136,shatter,0.0,0.375,0.16666666666666666,0.08333333333333333,0.0,0.125,0.041666666666666664,0.20833333333333334
6137,shatterbrain,0.0,0.625,0.0,0.0,0.0,0.125,0.0,0.25
6138,shatteredgalaxy,0.0,0.3225806451612903,0.0,0.16129032258064516,0.03225806451612903,0.25806451612903225,0.22580645161290322,0.0
6139,shatteredhorizon,0.0,0.5263157894736842,0.0,0.15789473684210525,0.0,0.05263157894736842,0.21052631578947367,0.05263157894736842
6140,shatteredplanet,0.0,0.48,0.04,0.2,0.04,0.04,0.2,0.0
6141,shatteredsteel,0.0,0.38095238095238093,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.23809523809523808,0.047619047619047616
6142,shatteredunion,0.0,0.20689655172413793,0.0,0.27586206896551724,0.25862068965517243,0.08620689655172414,0.1724137931034483,0.0
6143,shatterhand,0.02564102564102564,0.3076923076923077,0.15384615384615385,0.20512820512820512,0.0,0.20512820512820512,0.02564102564102564,0.07692307692307693
6144,shedreamselsewhere,0.041666666666666664,0.125,0.041666666666666664,0.4166666666666667,0.125,0.08333333333333333,0.041666666666666664,0.125
6145,shellshock2,0.017543859649122806,0.24561403508771928,0.03508771929824561,0.3508771929824561,0.2982456140350877,0.0,0.03508771929824561,0.017543859649122806
6146,shellshocklive,0.018518518518518517,0.3888888888888889,0.037037037037037035,0.18518518518518517,0.0,0.2962962962962963,0.07407407407407407,0.0
6147,shelter,0.0,0.35714285714285715,0.14285714285714285,0.25,0.10714285714285714,0.0,0.03571428571428571,0.10714285714285714
6148,sheltered,0.07407407407407407,0.2222222222222222,0.037037037037037035,0.18518518518518517,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.037037037037037035
6149,shenmue,0.13793103448275862,0.3103448275862069,0.054187192118226604,0.3694581280788177,0.054187192118226604,0.024630541871921183,0.0049261083743842365,0.04433497536945813
6150,shenmueii,0.07633587786259542,0.29770992366412213,0.05343511450381679,0.4351145038167939,0.06870229007633588,0.007633587786259542,0.007633587786259542,0.05343511450381679
6151,shenmueiii,0.08139534883720931,0.313953488372093,0.08139534883720931,0.3023255813953488,0.046511627906976744,0.08139534883720931,0.011627906976744186,0.08139534883720931
6152,shepherdscrossing,0.22916666666666666,0.375,0.14583333333333334,0.08333333333333333,0.0,0.10416666666666667,0.041666666666666664,0.020833333333333332
6153,sheriff,0.0,0.5217391304347826,0.08695652173913043,0.13043478260869565,0.0,0.08695652173913043,0.0,0.17391304347826086
6154,sherlockholmeschapterone,0.23809523809523808,0.19047619047619047,0.0,0.38095238095238093,0.14285714285714285,0.0,0.0,0.047619047619047616
6155,sherlockholmescrimesandpunishments,0.045454545454545456,0.20454545454545456,0.06818181818181818,0.4318181818181818,0.18181818181818182,0.0,0.022727272727272728,0.045454545454545456
6156,sherlockholmessecretofthesilverearring,0.1794871794871795,0.23076923076923078,0.02564102564102564,0.41025641025641024,0.07692307692307693,0.0,0.0,0.07692307692307693
6157,sherlockholmesversusjacktheripper,0.06521739130434782,0.13043478260869565,0.021739130434782608,0.6086956521739131,0.15217391304347827,0.0,0.0,0.021739130434782608
6158,shift,0.029411764705882353,0.4117647058823529,0.11764705882352941,0.2647058823529412,0.058823529411764705,0.058823529411764705,0.0,0.058823529411764705
6159,shiftos,0.0,0.4,0.1,0.2,0.2,0.0,0.0,0.1
6160,shihoriescape,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.3684210526315789,0.10526315789473684,0.0,0.0,0.05263157894736842
6161,shikihimegarden,0.1568627450980392,0.29411764705882354,0.09803921568627451,0.1568627450980392,0.0,0.27450980392156865,0.0196078431372549,0.0
6162,shinmegamitenseii,0.08,0.16444444444444445,0.06222222222222222,0.36444444444444446,0.14222222222222222,0.09333333333333334,0.07111111111111111,0.022222222222222223
6163,shinmegamitenseiii,0.08450704225352113,0.1643192488262911,0.04225352112676056,0.39436619718309857,0.13145539906103287,0.07981220657276995,0.07511737089201878,0.028169014084507043
6164,shinmegamitenseiiiinocturne,0.0576036866359447,0.1912442396313364,0.052995391705069124,0.41244239631336405,0.10368663594470046,0.10829493087557604,0.055299539170506916,0.018433179723502304
6165,shinmegamitenseiimagine,0.043478260869565216,0.32608695652173914,0.06521739130434782,0.1956521739130435,0.10869565217391304,0.15217391304347827,0.07608695652173914,0.03260869565217391
6166,shinmegamitenseiiv,0.04182509505703422,0.19391634980988592,0.060836501901140684,0.41254752851711024,0.14638783269961977,0.0817490494296578,0.053231939163498096,0.009505703422053232
6167,shinmegamitenseiivapocalypse,0.058981233243967826,0.17962466487935658,0.03485254691689008,0.4450402144772118,0.11796246648793565,0.12064343163538874,0.029490616621983913,0.013404825737265416
6168,shinmegamitenseiif,0.12121212121212122,0.25252525252525254,0.06060606060606061,0.3434343434343434,0.10101010101010101,0.04040404040404041,0.04040404040404041,0.04040404040404041
6169,shinmegamitenseiliberationdx2,0.0881057268722467,0.1894273127753304,0.030837004405286344,0.3524229074889868,0.13215859030837004,0.14977973568281938,0.04405286343612335,0.013215859030837005
6170,shinmegamitenseinine,0.022222222222222223,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.044444444444444446
6171,shinmegamitenseistrangejourney,0.04956896551724138,0.16810344827586207,0.05172413793103448,0.4418103448275862,0.1271551724137931,0.08189655172413793,0.0668103448275862,0.01293103448275862
6172,shinmegamitenseisynchronicityprologue,0.0,0.38095238095238093,0.0,0.23809523809523808,0.14285714285714285,0.19047619047619047,0.0,0.047619047619047616
6173,shinmegamitenseiv,0.06382978723404255,0.2907801418439716,0.0851063829787234,0.3120567375886525,0.09929078014184398,0.09219858156028368,0.028368794326241134,0.028368794326241134
6174,shinsuperrobotwars,0.06802721088435375,0.17687074829931973,0.047619047619047616,0.4013605442176871,0.08163265306122448,0.10204081632653061,0.10204081632653061,0.02040816326530612
6175,shinessthelightningkingdom,0.06722689075630252,0.20168067226890757,0.0896358543417367,0.4005602240896359,0.05042016806722689,0.11484593837535013,0.04201680672268908,0.03361344537815126
6176,shing,0.09375,0.28125,0.0625,0.25,0.125,0.0625,0.0625,0.0625
6177,shiningark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6178,shiningblade,0.25,0.375,0.0,0.0,0.0,0.25,0.0,0.125
6179,shiningforce,0.048,0.26,0.06,0.288,0.06,0.192,0.072,0.02
6180,shiningforcegaidengames,0.044444444444444446,0.3333333333333333,0.022222222222222223,0.35555555555555557,0.044444444444444446,0.15555555555555556,0.044444444444444446,0.0
6181,shiningforceii,0.09352517985611511,0.2014388489208633,0.05755395683453238,0.35251798561151076,0.06474820143884892,0.16546762589928057,0.050359712230215826,0.014388489208633094
6182,shiningforceiii,0.07526881720430108,0.24731182795698925,0.043010752688172046,0.3010752688172043,0.06451612903225806,0.1935483870967742,0.043010752688172046,0.03225806451612903
6183,shininghearts,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.1111111111111111
6184,shininginthedarkness,0.05194805194805195,0.35064935064935066,0.06493506493506493,0.24675324675324675,0.025974025974025976,0.16883116883116883,0.03896103896103896,0.05194805194805195
6185,shiningnikki,0.08823529411764706,0.3235294117647059,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.0
6186,shiningresonance,0.10309278350515463,0.15463917525773196,0.07216494845360824,0.422680412371134,0.09278350515463918,0.10309278350515463,0.030927835051546393,0.020618556701030927
6187,shiningsoul,0.03571428571428571,0.2857142857142857,0.10714285714285714,0.17857142857142858,0.03571428571428571,0.21428571428571427,0.07142857142857142,0.07142857142857142
6188,shiningtears,0.08333333333333333,0.25,0.041666666666666664,0.3125,0.125,0.16666666666666666,0.0,0.020833333333333332
6189,shiningtheholyark,0.05405405405405406,0.2972972972972973,0.0945945945945946,0.25675675675675674,0.05405405405405406,0.1891891891891892,0.02702702702702703,0.02702702702702703
6190,shiningwind,0.3,0.3,0.0,0.1,0.1,0.0,0.1,0.1
6191,shiningwisdom,0.06521739130434782,0.41304347826086957,0.06521739130434782,0.30434782608695654,0.0,0.06521739130434782,0.021739130434782608,0.06521739130434782
6192,shinobi,0.030612244897959183,0.42857142857142855,0.09183673469387756,0.24489795918367346,0.04081632653061224,0.08163265306122448,0.02040816326530612,0.061224489795918366
6193,shinobi1987,0.0625,0.625,0.0625,0.0,0.0,0.0,0.0,0.25
6194,shinobi2002,0.0759493670886076,0.26582278481012656,0.012658227848101266,0.379746835443038,0.0379746835443038,0.17721518987341772,0.012658227848101266,0.0379746835443038
6195,shinobi2011,0.0,0.3870967741935484,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.25806451612903225,0.06451612903225806,0.06451612903225806
6196,shinobiiiireturnoftheninjamaster,0.03225806451612903,0.3225806451612903,0.06451612903225806,0.3225806451612903,0.0,0.0967741935483871,0.06451612903225806,0.0967741935483871
6197,shinobilegions,0.0,0.3333333333333333,0.047619047619047616,0.42857142857142855,0.0,0.0,0.047619047619047616,0.14285714285714285
6198,shinsekaiintothedepths,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333
6199,shivers,0.05319148936170213,0.26595744680851063,0.13829787234042554,0.35106382978723405,0.1276595744680851,0.02127659574468085,0.010638297872340425,0.031914893617021274
6200,shiverstwoharvestofsouls,0.030303030303030304,0.24242424242424243,0.09090909090909091,0.3939393939393939,0.21212121212121213,0.0,0.030303030303030304,0.0
6201,shocktroopers,0.09649122807017543,0.2982456140350877,0.06140350877192982,0.2894736842105263,0.03508771929824561,0.11403508771929824,0.043859649122807015,0.06140350877192982
6202,shockwave,0.044444444444444446,0.2,0.022222222222222223,0.35555555555555557,0.1111111111111111,0.044444444444444446,0.2222222222222222,0.0
6203,shodainekketsukohakuniokun,0.04878048780487805,0.36585365853658536,0.04878048780487805,0.2926829268292683,0.024390243902439025,0.14634146341463414,0.0,0.07317073170731707
6204,shogomobilearmordivision,0.07586206896551724,0.2827586206896552,0.041379310344827586,0.33793103448275863,0.08275862068965517,0.07586206896551724,0.09655172413793103,0.006896551724137931
6205,shoguntotalwar,0.049019607843137254,0.21568627450980393,0.0196078431372549,0.30392156862745096,0.09803921568627451,0.16666666666666666,0.11764705882352941,0.029411764705882353
6206,shootmanyrobots,0.03571428571428571,0.5,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.10714285714285714,0.0,0.10714285714285714
6207,shootersio,0.0,0.46153846153846156,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.15384615384615385
6208,shopheroes,0.030303030303030304,0.18181818181818182,0.0,0.36363636363636365,0.030303030303030304,0.30303030303030304,0.030303030303030304,0.06060606060606061
6209,shovelknight,0.0700218818380744,0.25820568927789933,0.09409190371991247,0.40043763676148797,0.04814004376367615,0.08315098468271334,0.024070021881838075,0.02188183807439825
