i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
6599,lifewithboys,0.06521739130434782,0.06521739130434782,0.32608695652173914,0.17391304347826086,0.0,0.0,0.0,0.17391304347826086,0.0,0.17391304347826086,0.0,0.0,0.021739130434782608
6600,lifewithderek,0.06766917293233082,0.045112781954887216,0.3233082706766917,0.20300751879699247,0.022556390977443608,0.0,0.0,0.18045112781954886,0.0,0.13533834586466165,0.015037593984962405,0.0,0.007518796992481203
6601,lifestooshort,0.07317073170731707,0.0,0.36585365853658536,0.14634146341463414,0.04878048780487805,0.0,0.0,0.21951219512195122,0.0,0.14634146341463414,0.0,0.0,0.0
6602,lifestylesoftherichandfamous,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.25,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0
6603,liftoff,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.0,0.09090909090909091,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0
6604,lightspeedesper,0.0,0.0,0.0,0.25,0.25,0.0,0.125,0.0,0.25,0.0,0.125,0.0,0.0
6605,likeaflowingriver,0.25,0.0,0.125,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0625,0.0625
6606,lilhorrors,0.030303030303030304,0.030303030303030304,0.15151515151515152,0.21212121212121213,0.2727272727272727,0.030303030303030304,0.0,0.12121212121212122,0.0,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.0
6607,lilyhammer,0.2857142857142857,0.06349206349206349,0.23809523809523808,0.1111111111111111,0.031746031746031744,0.0,0.0,0.20634920634920634,0.0,0.047619047619047616,0.015873015873015872,0.0,0.0
6608,limestreet,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
6609,limitless,0.24285714285714285,0.03571428571428571,0.2571428571428571,0.07857142857142857,0.1357142857142857,0.05,0.007142857142857143,0.15714285714285714,0.0,0.02142857142857143,0.0,0.0,0.014285714285714285
6610,limmysshow,0.2,0.06666666666666667,0.23333333333333334,0.13333333333333333,0.03333333333333333,0.0,0.0,0.16666666666666666,0.0,0.13333333333333333,0.0,0.0,0.03333333333333333
6611,lincolnheights,0.13333333333333333,0.18333333333333332,0.26666666666666666,0.15,0.05,0.016666666666666666,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0
6612,lincolnrhymehuntforthebonecollector,0.391304347826087,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0
6613,lindenstrasse,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6614,lineofduty,0.3708609271523179,0.052980132450331126,0.2052980132450331,0.06622516556291391,0.052980132450331126,0.059602649006622516,0.006622516556291391,0.1456953642384106,0.006622516556291391,0.026490066225165563,0.006622516556291391,0.0,0.0
6615,linewalker,0.4117647058823529,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.058823529411764705,0.0
6616,lingo,0.09090909090909091,0.07272727272727272,0.16363636363636364,0.2,0.01818181818181818,0.01818181818181818,0.0,0.2909090909090909,0.0,0.05454545454545454,0.0,0.0,0.09090909090909091
6617,lionmarug,0.07058823529411765,0.07058823529411765,0.27058823529411763,0.10588235294117647,0.21176470588235294,0.011764705882352941,0.047058823529411764,0.10588235294117647,0.011764705882352941,0.03529411764705882,0.047058823529411764,0.011764705882352941,0.0
6618,lipservice,0.13043478260869565,0.08695652173913043,0.30434782608695654,0.10869565217391304,0.0,0.0,0.0,0.2391304347826087,0.021739130434782608,0.08695652173913043,0.021739130434782608,0.0,0.0
6619,lipstickjungle,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0
6620,lipstickonyourcollar,0.034482758620689655,0.0,0.3793103448275862,0.1724137931034483,0.0,0.034482758620689655,0.0,0.20689655172413793,0.0,0.06896551724137931,0.06896551724137931,0.0,0.034482758620689655
6621,liquidation,0.2777777777777778,0.027777777777777776,0.3055555555555556,0.027777777777777776,0.1111111111111111,0.1111111111111111,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0
6622,littlebritain,0.061068702290076333,0.04580152671755725,0.2595419847328244,0.20610687022900764,0.007633587786259542,0.0,0.0,0.2748091603053435,0.007633587786259542,0.09923664122137404,0.030534351145038167,0.007633587786259542,0.0
6623,littlehouseontheprairie,0.18596491228070175,0.05964912280701754,0.18596491228070175,0.2,0.05964912280701754,0.021052631578947368,0.0,0.16842105263157894,0.0,0.09473684210526316,0.010526315789473684,0.0,0.014035087719298246
6624,littlehowardsbigquestion,0.07692307692307693,0.038461538461538464,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,0.038461538461538464,0.19230769230769232,0.0,0.038461538461538464,0.0,0.0,0.0
6625,littlelunch,0.08163265306122448,0.14285714285714285,0.2755102040816326,0.23469387755102042,0.02040816326530612,0.0,0.0,0.15306122448979592,0.0,0.08163265306122448,0.01020408163265306,0.0,0.0
6626,littlemermaidsisland,0.0,0.1875,0.1875,0.125,0.0625,0.0,0.0,0.1875,0.0625,0.125,0.0625,0.0,0.0
6627,littlemosqueontheprairie,0.12264150943396226,0.04716981132075472,0.36792452830188677,0.16981132075471697,0.018867924528301886,0.0,0.0,0.16037735849056603,0.0,0.08490566037735849,0.0,0.0,0.02830188679245283
6628,littlepeoplebigworld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0
6629,livandmaddie,0.11312217194570136,0.03619909502262444,0.2986425339366516,0.20361990950226244,0.03619909502262444,0.00904977375565611,0.013574660633484163,0.19909502262443438,0.0,0.08144796380090498,0.004524886877828055,0.0,0.004524886877828055
6630,liveattheapollo,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.0,0.29411764705882354,0.0,0.17647058823529413,0.0,0.0,0.058823529411764705
6631,livepd,0.20833333333333334,0.0,0.125,0.08333333333333333,0.0,0.0,0.041666666666666664,0.2916666666666667,0.0,0.20833333333333334,0.041666666666666664,0.0,0.0
6632,livingbiblically,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
6633,livinglohan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6634,livingsingle,0.09550561797752809,0.06741573033707865,0.29213483146067415,0.19662921348314608,0.028089887640449437,0.0056179775280898875,0.0,0.1853932584269663,0.0,0.11797752808988764,0.011235955056179775,0.0,0.0
6635,livingwithfran,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
6636,livingwithyourself,0.14814814814814814,0.07407407407407407,0.2222222222222222,0.14814814814814814,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.07407407407407407,0.0,0.0,0.0
6637,livvagterne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6638,lizziemcguire,0.08076923076923077,0.08076923076923077,0.2423076923076923,0.2153846153846154,0.04230769230769231,0.011538461538461539,0.0,0.18846153846153846,0.0,0.1,0.015384615384615385,0.019230769230769232,0.0038461538461538464
6639,loquecallamoslasmujeres,0.25,0.052083333333333336,0.25,0.15625,0.03125,0.020833333333333332,0.0,0.21875,0.0,0.020833333333333332,0.0,0.0,0.0
6640,loquelavidamerobo,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
6641,lobo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6642,lockstock,0.2777777777777778,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.2222222222222222,0.0,0.0,0.05555555555555555,0.0,0.0
6643,lockeandkey2020,0.17791411042944785,0.08588957055214724,0.20245398773006135,0.06748466257668712,0.2085889570552147,0.012269938650306749,0.05521472392638037,0.13496932515337423,0.006134969325153374,0.03680981595092025,0.006134969325153374,0.006134969325153374,0.0
6644,lockedup,0.3026315789473684,0.05263157894736842,0.25,0.07894736842105263,0.09210526315789473,0.013157894736842105,0.0,0.17105263157894737,0.0,0.02631578947368421,0.0,0.0,0.013157894736842105
6645,lockieleonard,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.375,0.0,0.25,0.0,0.0,0.0
6646,lodge49,0.16923076923076924,0.015384615384615385,0.3384615384615385,0.1076923076923077,0.03076923076923077,0.046153846153846156,0.015384615384615385,0.2153846153846154,0.0,0.03076923076923077,0.03076923076923077,0.0,0.0
6647,logansrun,0.12264150943396226,0.07547169811320754,0.16037735849056603,0.04716981132075472,0.3018867924528302,0.03773584905660377,0.07547169811320754,0.1320754716981132,0.009433962264150943,0.0,0.03773584905660377,0.0,0.0
6648,loisandclark,0.20097244732576985,0.04051863857374392,0.20421393841166938,0.11183144246353323,0.1539708265802269,0.05348460291734198,0.03727714748784441,0.14424635332252836,0.0032414910858995136,0.03727714748784441,0.009724473257698542,0.0,0.0032414910858995136
6649,loki2021,0.18027210884353742,0.08843537414965986,0.18027210884353742,0.09863945578231292,0.19387755102040816,0.04081632653061224,0.04421768707482993,0.12585034013605442,0.003401360544217687,0.017006802721088437,0.017006802721088437,0.006802721088435374,0.003401360544217687
6650,lomaxthehoundofmusic,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0
6651,londonspy,0.2222222222222222,0.06349206349206349,0.2857142857142857,0.07936507936507936,0.06349206349206349,0.015873015873015872,0.0,0.15873015873015872,0.0,0.07936507936507936,0.031746031746031744,0.0,0.0
6652,londonsburning,0.24864864864864866,0.04864864864864865,0.20540540540540542,0.0972972972972973,0.05405405405405406,0.032432432432432434,0.0,0.20540540540540542,0.0,0.0918918918918919,0.010810810810810811,0.005405405405405406,0.0
6653,longvacation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6654,longwayround,0.20454545454545456,0.06818181818181818,0.29545454545454547,0.11363636363636363,0.045454545454545456,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0
6655,longitude,0.20930232558139536,0.023255813953488372,0.2558139534883721,0.09302325581395349,0.11627906976744186,0.023255813953488372,0.046511627906976744,0.13953488372093023,0.0,0.023255813953488372,0.023255813953488372,0.0,0.046511627906976744
6656,longmire,0.2608695652173913,0.014492753623188406,0.2391304347826087,0.06521739130434782,0.10144927536231885,0.07246376811594203,0.007246376811594203,0.1956521739130435,0.0,0.028985507246376812,0.0,0.0,0.014492753623188406
6657,longstreet,0.25,0.0,0.375,0.0625,0.0625,0.0625,0.0,0.125,0.0,0.0,0.0625,0.0,0.0
6658,lookandread,0.2,0.0,0.13333333333333333,0.2,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0
6659,lookaroundyou,0.1259259259259259,0.08148148148148149,0.2074074074074074,0.14074074074074075,0.11851851851851852,0.02962962962962963,0.044444444444444446,0.18518518518518517,0.007407407407407408,0.037037037037037035,0.014814814814814815,0.0,0.007407407407407408
6660,lookingafterjojo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6661,lookingforalaska,0.16666666666666666,0.125,0.3125,0.125,0.0,0.0,0.0,0.25,0.0,0.020833333333333332,0.0,0.0,0.0
6662,los80,0.09302325581395349,0.023255813953488372,0.46511627906976744,0.13953488372093023,0.0,0.023255813953488372,0.0,0.16279069767441862,0.0,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372
6663,losarchivosdelcardenal,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.2,0.0,0.0
6664,loscaballeroslasprefierenbrutas,0.0,0.08888888888888889,0.35555555555555557,0.2,0.0,0.022222222222222223,0.0,0.2222222222222222,0.0,0.08888888888888889,0.0,0.0,0.022222222222222223
6665,losespookys,0.0625,0.0625,0.375,0.0625,0.125,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0
6666,losexitosospells,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0,0.29411764705882354,0.0,0.11764705882352941,0.0,0.0,0.0
6667,loshombresdepaco,0.2,0.0,0.2,0.0,0.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667
6668,loslunnis,0.07407407407407407,0.037037037037037035,0.37037037037037035,0.18518518518518517,0.07407407407407407,0.0,0.037037037037037035,0.1111111111111111,0.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035
6669,losprotegidos,0.21739130434782608,0.043478260869565216,0.2608695652173913,0.10869565217391304,0.15217391304347827,0.010869565217391304,0.03260869565217391,0.10869565217391304,0.021739130434782608,0.021739130434782608,0.010869565217391304,0.0,0.010869565217391304
6670,losrayosgama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6671,losricosnopidenpermiso,0.30434782608695654,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.21739130434782608,0.0,0.08695652173913043,0.0,0.0,0.0
6672,losserrano,0.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333
6673,lossimuladores,0.2,0.08,0.25333333333333335,0.14666666666666667,0.04,0.04,0.013333333333333334,0.09333333333333334,0.013333333333333334,0.05333333333333334,0.02666666666666667,0.02666666666666667,0.013333333333333334
6674,losunicos,0.2222222222222222,0.037037037037037035,0.25925925925925924,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.18518518518518517,0.0,0.07407407407407407,0.0,0.0,0.0
6675,losingitwithjillian,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
6676,lost,0.21448730009407338,0.05456255879586077,0.17968015051740358,0.09689557855126998,0.16180620884289745,0.060206961429915336,0.031044214487300093,0.13076199435559738,0.0037629350893697085,0.041392285983066796,0.017873941674506115,0.0028222013170272815,0.004703668861712135
6677,lostandfoundmusicstudios,0.02857142857142857,0.14285714285714285,0.34285714285714286,0.17142857142857143,0.02857142857142857,0.0,0.02857142857142857,0.17142857142857143,0.0,0.05714285714285714,0.0,0.0,0.02857142857142857
6678,lostgirl,0.19654427645788336,0.06263498920086392,0.2203023758099352,0.08207343412526998,0.1900647948164147,0.028077753779697623,0.03023758099352052,0.1447084233261339,0.01079913606911447,0.019438444924406047,0.01079913606911447,0.0021598272138228943,0.0021598272138228943
6679,lostinausten,0.14285714285714285,0.017857142857142856,0.25,0.19642857142857142,0.07142857142857142,0.0,0.0,0.30357142857142855,0.0,0.017857142857142856,0.0,0.0,0.0
6680,lostinspace,0.10861423220973783,0.04868913857677903,0.18352059925093633,0.1348314606741573,0.20224719101123595,0.04119850187265917,0.10112359550561797,0.1198501872659176,0.00749063670411985,0.02247191011235955,0.018726591760299626,0.011235955056179775,0.0
6681,lostinspace2018,0.1896551724137931,0.05747126436781609,0.20689655172413793,0.09195402298850575,0.20114942528735633,0.04597701149425287,0.06896551724137931,0.10344827586206896,0.005747126436781609,0.022988505747126436,0.005747126436781609,0.0,0.0
6682,lostloveintimes,0.2727272727272727,0.030303030303030304,0.19696969696969696,0.10606060606060606,0.09090909090909091,0.07575757575757576,0.030303030303030304,0.10606060606060606,0.015151515151515152,0.030303030303030304,0.030303030303030304,0.015151515151515152,0.0
6683,losttapes,0.20224719101123595,0.033707865168539325,0.16292134831460675,0.11797752808988764,0.21910112359550563,0.05056179775280899,0.0449438202247191,0.10674157303370786,0.0056179775280898875,0.033707865168539325,0.016853932584269662,0.0056179775280898875,0.0
6684,lougrant,0.24,0.12,0.16,0.12,0.013333333333333334,0.02666666666666667,0.0,0.2,0.0,0.08,0.02666666666666667,0.0,0.013333333333333334
6685,louie,0.13533834586466165,0.06766917293233082,0.3082706766917293,0.11278195488721804,0.03007518796992481,0.007518796992481203,0.015037593984962405,0.23308270676691728,0.0,0.07518796992481203,0.015037593984962405,0.0,0.0
6686,love2016,0.15789473684210525,0.10526315789473684,0.3157894736842105,0.05263157894736842,0.0,0.0,0.0,0.2631578947368421,0.0,0.10526315789473684,0.0,0.0,0.0
6687,lovealarm,0.16129032258064516,0.03225806451612903,0.3225806451612903,0.25806451612903225,0.0,0.0,0.0,0.12903225806451613,0.0,0.06451612903225806,0.0,0.0,0.03225806451612903
6688,loveamericanstyle,0.025,0.05,0.2,0.15,0.05,0.05,0.0,0.3,0.0,0.075,0.025,0.025,0.05
6689,loveandcurses,0.07692307692307693,0.038461538461538464,0.28846153846153844,0.15384615384615385,0.21153846153846154,0.019230769230769232,0.019230769230769232,0.15384615384615385,0.0,0.0,0.019230769230769232,0.019230769230769232,0.0
6690,loveanddestiny,0.09433962264150944,0.09433962264150944,0.24528301886792453,0.09433962264150944,0.18867924528301888,0.09433962264150944,0.0,0.11320754716981132,0.05660377358490566,0.0,0.0,0.018867924528301886,0.0
6691,loveandredemption,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0
6692,loveandwar,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0
6693,lovebetterthanimmortality,0.11764705882352941,0.0,0.4117647058823529,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0
6694,loveconnection,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111
6695,lovehate,0.29464285714285715,0.05357142857142857,0.1875,0.03571428571428571,0.07142857142857142,0.125,0.03571428571428571,0.125,0.0,0.03571428571428571,0.008928571428571428,0.0,0.026785714285714284
6696,loveinthemoonlight,0.175,0.1,0.225,0.15,0.025,0.075,0.0,0.125,0.0,0.0,0.05,0.0,0.075
6697,loveisland,0.0625,0.0625,0.375,0.125,0.0,0.0,0.0625,0.0625,0.0625,0.1875,0.0,0.0,0.0
6698,loveitorlistit,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.0,0.0,0.0,0.23529411764705882,0.0,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705
6699,lovekeepsgoing,0.0,0.1875,0.5,0.0,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0,0.0,0.0625
6700,loveliesandmurder,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.045454545454545456,0.0,0.0,0.22727272727272727,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0
6701,lovemeifyoudare,0.19230769230769232,0.0,0.34615384615384615,0.07692307692307693,0.19230769230769232,0.038461538461538464,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.038461538461538464,0.0
6702,loveotwoo,0.07142857142857142,0.2857142857142857,0.5,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0
6703,loveoflife,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285
6704,lovetaiwandrama,0.3111111111111111,0.044444444444444446,0.24444444444444444,0.06666666666666667,0.022222222222222223,0.022222222222222223,0.0,0.2222222222222222,0.0,0.044444444444444446,0.0,0.0,0.022222222222222223
6705,lovethyneighbour,0.09090909090909091,0.0,0.15151515151515152,0.18181818181818182,0.030303030303030304,0.0,0.0,0.42424242424242425,0.0,0.09090909090909091,0.030303030303030304,0.0,0.0
6706,lovevictor,0.08333333333333333,0.052083333333333336,0.3541666666666667,0.11458333333333333,0.041666666666666664,0.0,0.0,0.2708333333333333,0.010416666666666666,0.0625,0.0,0.0,0.010416666666666666
6707,lovecraftcountry,0.18705035971223022,0.05755395683453238,0.19424460431654678,0.05755395683453238,0.19424460431654678,0.014388489208633094,0.050359712230215826,0.18705035971223022,0.014388489208633094,0.014388489208633094,0.02877697841726619,0.0,0.0
6708,lovejoy,0.17857142857142858,0.07142857142857142,0.25,0.07142857142857142,0.10714285714285714,0.08928571428571429,0.017857142857142856,0.19642857142857142,0.0,0.0,0.017857142857142856,0.0,0.0
6709,lovesick,0.08333333333333333,0.0625,0.3541666666666667,0.20833333333333334,0.0,0.0,0.0,0.25,0.0,0.041666666666666664,0.0,0.0,0.0
6710,loving,0.25757575757575757,0.06060606060606061,0.21212121212121213,0.13636363636363635,0.030303030303030304,0.0,0.0,0.19696969696969696,0.0,0.09090909090909091,0.0,0.0,0.015151515151515152
6711,lowwintersun,0.5333333333333333,0.03333333333333333,0.1,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0
6712,lucifer2016,0.20786516853932585,0.05056179775280899,0.23595505617977527,0.08239700374531835,0.15730337078651685,0.028089887640449437,0.020599250936329586,0.15355805243445692,0.0056179775280898875,0.03932584269662921,0.016853932584269662,0.0,0.0018726591760299626
6713,luck,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.4666666666666667,0.0,0.2,0.0,0.0,0.0
6714,luckylouie,0.08695652173913043,0.0,0.2608695652173913,0.08695652173913043,0.043478260869565216,0.0,0.0,0.391304347826087,0.0,0.13043478260869565,0.0,0.0,0.0
6715,lucydesicomedyhour,0.05555555555555555,0.05555555555555555,0.3888888888888889,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.1111111111111111,0.0,0.0,0.05555555555555555
6716,lukecage2016,0.2161654135338346,0.05451127819548872,0.21052631578947367,0.043233082706766915,0.14661654135338345,0.06390977443609022,0.03195488721804511,0.17293233082706766,0.0037593984962406013,0.03571428571428571,0.015037593984962405,0.0018796992481203006,0.0037593984962406013
6717,lunanera,0.2631578947368421,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0
6718,lupin2021,0.24,0.056666666666666664,0.27666666666666667,0.12,0.06333333333333334,0.03666666666666667,0.016666666666666666,0.12666666666666668,0.0,0.04666666666666667,0.01,0.0,0.006666666666666667
6719,luther,0.3657142857142857,0.05714285714285714,0.21714285714285714,0.06857142857142857,0.09714285714285714,0.05142857142857143,0.005714285714285714,0.09714285714285714,0.005714285714285714,0.017142857142857144,0.017142857142857144,0.0,0.0
6720,madtv,0.1348314606741573,0.03651685393258427,0.23876404494382023,0.16573033707865167,0.056179775280898875,0.019662921348314606,0.0056179775280898875,0.23595505617977527,0.0,0.08707865168539326,0.011235955056179775,0.0056179775280898875,0.0028089887640449437
6721,mantis,0.20270270270270271,0.05405405405405406,0.14864864864864866,0.08108108108108109,0.21621621621621623,0.04054054054054054,0.04054054054054054,0.14864864864864866,0.013513513513513514,0.02702702702702703,0.02702702702702703,0.0,0.0
6722,mash,0.19471153846153846,0.056490384615384616,0.21033653846153846,0.10576923076923077,0.0625,0.06009615384615385,0.015625,0.18629807692307693,0.002403846153846154,0.07932692307692307,0.014423076923076924,0.009615384615384616,0.002403846153846154
6723,mihigh,0.08653846153846154,0.057692307692307696,0.22115384615384615,0.1346153846153846,0.1346153846153846,0.057692307692307696,0.009615384615384616,0.14423076923076922,0.0,0.11538461538461539,0.028846153846153848,0.0,0.009615384615384616
6724,mtvsfear,0.23076923076923078,0.0,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693
6725,macgyver1985,0.24545454545454545,0.04,0.17454545454545456,0.09454545454545454,0.15454545454545454,0.06,0.02909090909090909,0.13090909090909092,0.0036363636363636364,0.04,0.016363636363636365,0.0036363636363636364,0.007272727272727273
6726,macgyver2016,0.3,0.025,0.15833333333333333,0.058333333333333334,0.125,0.09166666666666666,0.025,0.16666666666666666,0.008333333333333333,0.03333333333333333,0.008333333333333333,0.0,0.0
6727,machos,0.09433962264150944,0.05660377358490566,0.33962264150943394,0.1320754716981132,0.03773584905660377,0.018867924528301886,0.0,0.2830188679245283,0.0,0.03773584905660377,0.0,0.0,0.0
6728,madaboutyou,0.10101010101010101,0.030303030303030304,0.2828282828282828,0.1414141414141414,0.015151515151515152,0.020202020202020204,0.0,0.25252525252525254,0.005050505050505051,0.12626262626262627,0.010101010101010102,0.010101010101010102,0.005050505050505051
6729,maddogs,0.2878787878787879,0.030303030303030304,0.25757575757575757,0.09090909090909091,0.06060606060606061,0.015151515151515152,0.0,0.21212121212121213,0.0,0.015151515151515152,0.030303030303030304,0.0,0.0
6730,madmen,0.15619967793880837,0.06763285024154589,0.29307568438003223,0.12238325281803543,0.037037037037037035,0.020933977455716585,0.008051529790660225,0.214170692431562,0.0,0.07085346215780998,0.008051529790660225,0.0,0.001610305958132045
6731,madamsecretary,0.22413793103448276,0.02586206896551724,0.25,0.0603448275862069,0.09051724137931035,0.07758620689655173,0.017241379310344827,0.19827586206896552,0.0,0.03879310344827586,0.004310344827586207,0.0,0.01293103448275862
6732,madansenkiryukendo,0.10679611650485436,0.0970873786407767,0.04854368932038835,0.10679611650485436,0.3106796116504854,0.019417475728155338,0.1553398058252427,0.04854368932038835,0.038834951456310676,0.019417475728155338,0.038834951456310676,0.009708737864077669,0.0
6733,maddigansquest,0.1650485436893204,0.07766990291262135,0.22330097087378642,0.1262135922330097,0.23300970873786409,0.019417475728155338,0.019417475728155338,0.08737864077669903,0.019417475728155338,0.02912621359223301,0.0,0.0,0.0
6734,madeincanada,0.16556291390728478,0.059602649006622516,0.2980132450331126,0.152317880794702,0.013245033112582781,0.013245033112582781,0.0,0.16556291390728478,0.0,0.11258278145695365,0.013245033112582781,0.0,0.006622516556291391
6735,madeinchelsea,0.06666666666666667,0.06666666666666667,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667
6736,madeinjersey,0.1875,0.0,0.1875,0.0625,0.0,0.0,0.0,0.4375,0.0,0.0625,0.0,0.0,0.0625
6737,magiccity,0.2777777777777778,0.0,0.12962962962962962,0.09259259259259259,0.037037037037037035,0.1111111111111111,0.0,0.3333333333333333,0.0,0.018518518518518517,0.0,0.0,0.0
6738,magicmountain,0.0,0.06060606060606061,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.0,0.0,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.0
6739,magicschool,0.1282051282051282,0.07692307692307693,0.41025641025641024,0.1794871794871795,0.05128205128205128,0.0,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,0.02564102564102564
6740,magicxwarriormagimajopures,0.06097560975609756,0.17073170731707318,0.12195121951219512,0.23170731707317074,0.17073170731707318,0.012195121951219513,0.06097560975609756,0.06097560975609756,0.06097560975609756,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.0
