i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17
7554,thesimpsonsvirtualbart,0.1875,0.3333333333333333,0.0,0.0625,0.041666666666666664,0.041666666666666664,0.0,0.0,0.1875,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.041666666666666664
7555,thesims,0.05444887118193891,0.08233731739707835,0.07304116865869854,0.0451527224435591,0.27224435590969454,0.10358565737051793,0.034528552456839307,0.02257636122177955,0.01195219123505976,0.0398406374501992,0.1394422310756972,0.033200531208499334,0.03851261620185923,0.021248339973439574,0.0013280212483399733,0.005312084993359893,0.021248339973439574
7556,thesims1,0.08187134502923976,0.15204678362573099,0.029239766081871343,0.1111111111111111,0.1695906432748538,0.1286549707602339,0.04678362573099415,0.011695906432748537,0.011695906432748537,0.029239766081871343,0.11695906432748537,0.04093567251461988,0.04678362573099415,0.017543859649122806,0.0,0.005847953216374269,0.0
7557,thesims2,0.05218855218855219,0.0707070707070707,0.07575757575757576,0.06060606060606061,0.2609427609427609,0.08249158249158249,0.037037037037037035,0.025252525252525252,0.006734006734006734,0.03872053872053872,0.15656565656565657,0.030303030303030304,0.03535353535353535,0.026936026936026935,0.006734006734006734,0.010101010101010102,0.02356902356902357
7558,thesims3,0.050221565731166914,0.0915805022156573,0.08862629246676514,0.08124076809453472,0.21270310192023634,0.07828655834564253,0.051698670605613,0.0310192023633678,0.005908419497784343,0.047267355982274745,0.13737075332348597,0.033973412112259974,0.03545051698670606,0.026587887740029542,0.007385524372230428,0.011816838995568686,0.008862629246676515
7559,thesims4,0.042134831460674156,0.10955056179775281,0.05337078651685393,0.08426966292134831,0.26685393258426965,0.08426966292134831,0.03932584269662921,0.02247191011235955,0.016853932584269662,0.03651685393258427,0.1348314606741573,0.028089887640449437,0.03651685393258427,0.011235955056179775,0.0,0.008426966292134831,0.025280898876404494
7560,thesimsmedieval,0.034334763948497854,0.07296137339055794,0.08583690987124463,0.10300429184549356,0.19742489270386265,0.13733905579399142,0.03862660944206009,0.06437768240343347,0.008583690987124463,0.06866952789699571,0.060085836909871244,0.012875536480686695,0.008583690987124463,0.07296137339055794,0.0,0.034334763948497854,0.0
7561,thesingularitywish,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.3157894736842105,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.3157894736842105
7562,thesinkingcity,0.015748031496062992,0.09448818897637795,0.047244094488188976,0.25196850393700787,0.031496062992125984,0.05511811023622047,0.1889763779527559,0.047244094488188976,0.0,0.023622047244094488,0.0,0.03937007874015748,0.16535433070866143,0.031496062992125984,0.0,0.007874015748031496,0.0
7563,theskeleton,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.5384615384615384,0.0,0.0,0.07692307692307693,0.0
7564,thesmellymystery,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.08974358974358974,0.3333333333333333,0.038461538461538464,0.038461538461538464,0.0,0.0641025641025641,0.0,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.0,0.02564102564102564,0.0,0.0
7565,thesmurfs1994,0.21818181818181817,0.21818181818181817,0.01818181818181818,0.03636363636363636,0.0,0.09090909090909091,0.0,0.05454545454545454,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7566,thesmurfs2,0.42105263157894735,0.2631578947368421,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0
7567,thesnackworld,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0
7568,thesopranosroadtorespect,0.0,0.21739130434782608,0.043478260869565216,0.30434782608695654,0.13043478260869565,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0
7569,thespaceadventure,0.23809523809523808,0.19047619047619047,0.0,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
7570,thespacebar,0.0,0.21621621621621623,0.02702702702702703,0.1891891891891892,0.10810810810810811,0.02702702702702703,0.08108108108108109,0.16216216216216217,0.0,0.02702702702702703,0.0,0.0,0.05405405405405406,0.0,0.05405405405405406,0.0,0.05405405405405406
7571,thespectrumretreat,0.01282051282051282,0.08974358974358974,0.02564102564102564,0.1794871794871795,0.05128205128205128,0.02564102564102564,0.23076923076923078,0.0641025641025641,0.038461538461538464,0.01282051282051282,0.01282051282051282,0.0,0.20512820512820512,0.01282051282051282,0.0,0.01282051282051282,0.02564102564102564
7572,thesplitting,0.0,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.19047619047619047,0.0,0.14285714285714285,0.0,0.0
7573,thestanleyparable,0.031545741324921134,0.14195583596214512,0.03470031545741325,0.23659305993690852,0.15772870662460567,0.08201892744479496,0.10094637223974763,0.03470031545741325,0.012618296529968454,0.012618296529968454,0.0,0.012618296529968454,0.11356466876971609,0.0031545741324921135,0.015772870662460567,0.0,0.00946372239747634
7574,thestarshipdamrey,0.05405405405405406,0.10810810810810811,0.08108108108108109,0.16216216216216217,0.05405405405405406,0.02702702702702703,0.13513513513513514,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.0,0.0,0.13513513513513514,0.02702702702702703,0.05405405405405406,0.0,0.02702702702702703
7575,thestation,0.0,0.0967741935483871,0.016129032258064516,0.1774193548387097,0.06451612903225806,0.016129032258064516,0.08064516129032258,0.11290322580645161,0.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.1774193548387097,0.0,0.0,0.0,0.1935483870967742
7576,thestompingland,0.06896551724137931,0.06896551724137931,0.0,0.13793103448275862,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.3793103448275862,0.06896551724137931,0.0
7577,thestretchers,0.0,0.3103448275862069,0.06896551724137931,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.0,0.0,0.06896551724137931,0.06896551724137931,0.0,0.0,0.034482758620689655,0.06896551724137931
7578,thesuffering,0.027888446215139442,0.09163346613545817,0.027888446215139442,0.1553784860557769,0.10756972111553785,0.02390438247011952,0.18725099601593626,0.099601593625498,0.00398406374501992,0.03187250996015936,0.00796812749003984,0.0199203187250996,0.14741035856573706,0.035856573705179286,0.0,0.01593625498007968,0.01593625498007968
7579,thesuicideofrachelfoster,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.05714285714285714,0.3142857142857143,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.17142857142857143,0.0,0.05714285714285714,0.0,0.0
7580,thesunatnight,0.0,0.1,0.05,0.1,0.0,0.05,0.0,0.2,0.2,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.1
7581,thesurge,0.027522935779816515,0.1834862385321101,0.027522935779816515,0.11009174311926606,0.03669724770642202,0.01834862385321101,0.11926605504587157,0.1743119266055046,0.009174311926605505,0.0,0.0,0.01834862385321101,0.08256880733944955,0.045871559633027525,0.0,0.08256880733944955,0.06422018348623854
7582,thesurge2,0.05426356589147287,0.20930232558139536,0.05426356589147287,0.15503875968992248,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.15503875968992248,0.0,0.015503875968992248,0.0,0.007751937984496124,0.07751937984496124,0.03875968992248062,0.0,0.03875968992248062,0.05426356589147287
7583,theswapper,0.0,0.05660377358490566,0.09433962264150944,0.18867924528301888,0.0,0.07547169811320754,0.18867924528301888,0.11320754716981132,0.05660377358490566,0.0,0.0,0.0,0.1320754716981132,0.018867924528301886,0.0,0.0,0.07547169811320754
7584,theswindle,0.0851063829787234,0.19148936170212766,0.0,0.0425531914893617,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.0851063829787234,0.0851063829787234,0.02127659574468085,0.0,0.06382978723404255,0.10638297872340426,0.02127659574468085,0.0,0.0425531914893617,0.06382978723404255
7585,theswordandthefish,0.19047619047619047,0.07936507936507936,0.12698412698412698,0.12698412698412698,0.047619047619047616,0.031746031746031744,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.0,0.031746031746031744,0.0,0.015873015873015872,0.1746031746031746,0.0,0.07936507936507936,0.0
7586,theswordsofditto,0.0625,0.2708333333333333,0.0625,0.10416666666666667,0.0625,0.020833333333333332,0.10416666666666667,0.041666666666666664,0.0,0.020833333333333332,0.0,0.0,0.10416666666666667,0.020833333333333332,0.0,0.125,0.0
7587,thetaleoforpheoscurse,0.0,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.1746031746031746,0.15873015873015872,0.12698412698412698,0.015873015873015872,0.0,0.0,0.015873015873015872,0.0,0.07936507936507936,0.031746031746031744,0.047619047619047616,0.015873015873015872,0.0
7588,thetalosprinciple,0.04395604395604396,0.11538461538461539,0.054945054945054944,0.17032967032967034,0.0989010989010989,0.08791208791208792,0.0989010989010989,0.07142857142857142,0.02197802197802198,0.02197802197802198,0.01098901098901099,0.01098901098901099,0.07142857142857142,0.0,0.027472527472527472,0.005494505494505495,0.08791208791208792
7589,thetechnomancer,0.10810810810810811,0.13513513513513514,0.05405405405405406,0.08108108108108109,0.0,0.08108108108108109,0.10810810810810811,0.16216216216216217,0.0,0.02702702702702703,0.02702702702702703,0.0,0.08108108108108109,0.05405405405405406,0.0,0.05405405405405406,0.02702702702702703
7590,thetempleofelementalevil,0.11363636363636363,0.18181818181818182,0.11363636363636363,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.0,0.11363636363636363,0.0,0.0,0.0,0.13636363636363635,0.0,0.06818181818181818,0.0
7591,thetenthline,0.15384615384615385,0.11538461538461539,0.07692307692307693,0.08974358974358974,0.02564102564102564,0.10256410256410256,0.038461538461538464,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.01282051282051282,0.0,0.02564102564102564,0.2564102564102564,0.0,0.038461538461538464,0.0
7592,thetestamentofsherlockholmes,0.03296703296703297,0.054945054945054944,0.03296703296703297,0.25274725274725274,0.1978021978021978,0.01098901098901099,0.1978021978021978,0.02197802197802198,0.0,0.04395604395604396,0.03296703296703297,0.02197802197802198,0.04395604395604396,0.0,0.054945054945054944,0.0,0.0
7593,thething1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7594,thething2002,0.07142857142857142,0.2,0.014285714285714285,0.14285714285714285,0.014285714285714285,0.014285714285714285,0.07142857142857142,0.2,0.014285714285714285,0.02857142857142857,0.0,0.02857142857142857,0.12857142857142856,0.02857142857142857,0.0,0.014285714285714285,0.02857142857142857
7595,thethortrilogy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7596,thetiamatsacrament,0.10526315789473684,0.21929824561403508,0.043859649122807015,0.13157894736842105,0.008771929824561403,0.043859649122807015,0.09649122807017543,0.043859649122807015,0.0,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.03508771929824561,0.14035087719298245,0.0,0.10526315789473684,0.0
7597,thetomorrowchildren,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111
7598,thetouryst,0.038461538461538464,0.11538461538461539,0.15384615384615385,0.19230769230769232,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464
7599,thetowerofdruaga,0.21621621621621623,0.27927927927927926,0.04504504504504504,0.036036036036036036,0.036036036036036036,0.09009009009009009,0.009009009009009009,0.009009009009009009,0.08108108108108109,0.0,0.02702702702702703,0.009009009009009009,0.02702702702702703,0.08108108108108109,0.009009009009009009,0.02702702702702703,0.018018018018018018
7600,thetownoflight,0.0,0.020833333333333332,0.0,0.10416666666666667,0.20833333333333334,0.08333333333333333,0.1875,0.020833333333333332,0.0,0.020833333333333332,0.0,0.020833333333333332,0.3333333333333333,0.0,0.0,0.0,0.0
7601,thetownwithnoname,0.049586776859504134,0.2396694214876033,0.04132231404958678,0.1652892561983471,0.2066115702479339,0.05785123966942149,0.10743801652892562,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.0,0.01652892561983471,0.04132231404958678,0.0,0.0,0.0,0.0
7602,thetrailofanguish,0.02857142857142857,0.17142857142857143,0.14285714285714285,0.2,0.14285714285714285,0.02857142857142857,0.08571428571428572,0.0,0.0,0.0,0.05714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.0
7603,thetreeofnerfs,0.0,0.45454545454545453,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0
7604,thetreehouseman,0.07547169811320754,0.3584905660377358,0.0,0.11320754716981132,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.07547169811320754,0.07547169811320754,0.0,0.0,0.0,0.07547169811320754,0.03773584905660377,0.0,0.07547169811320754,0.0
7605,theturingtest,0.009708737864077669,0.07766990291262135,0.0,0.23300970873786409,0.05825242718446602,0.038834951456310676,0.1262135922330097,0.13592233009708737,0.038834951456310676,0.019417475728155338,0.0,0.009708737864077669,0.07766990291262135,0.0,0.019417475728155338,0.009708737864077669,0.14563106796116504
7606,thetwentyfifthward,0.05737704918032787,0.13114754098360656,0.04918032786885246,0.28688524590163933,0.04918032786885246,0.03278688524590164,0.2786885245901639,0.02459016393442623,0.0,0.0,0.00819672131147541,0.01639344262295082,0.05737704918032787,0.0,0.00819672131147541,0.0,0.0
7607,thetwins,0.1,0.21666666666666667,0.08333333333333333,0.18333333333333332,0.1,0.03333333333333333,0.1,0.03333333333333333,0.0,0.0,0.0,0.016666666666666666,0.1,0.016666666666666666,0.0,0.0,0.016666666666666666
7608,thetwistedtalesofspikemcfang,0.15789473684210525,0.17543859649122806,0.0,0.07017543859649122,0.07017543859649122,0.14035087719298245,0.08771929824561403,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.0,0.0,0.07017543859649122,0.03508771929824561,0.017543859649122806,0.08771929824561403,0.0
7609,theultimatehauntedhouse,0.0,0.2857142857142857,0.061224489795918366,0.10204081632653061,0.04081632653061224,0.16326530612244897,0.10204081632653061,0.0,0.0,0.02040816326530612,0.0,0.0,0.10204081632653061,0.02040816326530612,0.10204081632653061,0.0,0.0
7610,theultimatestuntman,0.23529411764705882,0.29411764705882354,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.23529411764705882,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0
7611,theuncertainlastquietday,0.03571428571428571,0.07142857142857142,0.0,0.14285714285714285,0.10714285714285714,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.0,0.03571428571428571,0.0,0.2857142857142857
7612,theunfinishedswan,0.13953488372093023,0.13953488372093023,0.046511627906976744,0.13953488372093023,0.046511627906976744,0.06976744186046512,0.09302325581395349,0.0,0.09302325581395349,0.0,0.023255813953488372,0.0,0.18604651162790697,0.0,0.0,0.0,0.023255813953488372
7613,thevagrant,0.05084745762711865,0.288135593220339,0.0847457627118644,0.13559322033898305,0.01694915254237288,0.06779661016949153,0.06779661016949153,0.03389830508474576,0.0,0.01694915254237288,0.0,0.0,0.01694915254237288,0.1016949152542373,0.0,0.11864406779661017,0.0
7614,thevanishingofethancarter,0.014084507042253521,0.09859154929577464,0.07042253521126761,0.2112676056338028,0.014084507042253521,0.07042253521126761,0.22535211267605634,0.0,0.014084507042253521,0.014084507042253521,0.0,0.014084507042253521,0.22535211267605634,0.0,0.028169014084507043,0.0,0.0
7615,theveryorganizedthief,0.0625,0.1875,0.0625,0.125,0.0625,0.0625,0.125,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0
7616,thevisit,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0
7617,thevisitor,0.11475409836065574,0.08196721311475409,0.08196721311475409,0.09836065573770492,0.03278688524590164,0.03278688524590164,0.13114754098360656,0.13114754098360656,0.0,0.0,0.0,0.0,0.19672131147540983,0.0,0.04918032786885246,0.04918032786885246,0.0
7618,thewager,0.05263157894736842,0.05263157894736842,0.0,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842
7619,thewalkingdead,0.03836317135549872,0.043478260869565216,0.058823529411764705,0.1278772378516624,0.20971867007672634,0.017902813299232736,0.1815856777493606,0.06649616368286446,0.005115089514066497,0.0792838874680307,0.04603580562659847,0.028132992327365727,0.056265984654731455,0.020460358056265986,0.010230179028132993,0.0076726342710997444,0.0025575447570332483
7620,thewalkingdeadseasonone,0.007556675062972292,0.06297229219143577,0.05793450881612091,0.3047858942065491,0.10579345088161209,0.022670025188916875,0.22418136020151133,0.05793450881612091,0.0025188916876574307,0.027707808564231738,0.012594458438287154,0.022670025188916875,0.06801007556675064,0.0025188916876574307,0.005037783375314861,0.010075566750629723,0.005037783375314861
7621,thewalkingdeadseasontwo,0.032448377581120944,0.06784660766961652,0.02654867256637168,0.30383480825958703,0.12389380530973451,0.014749262536873156,0.2448377581120944,0.05014749262536873,0.0058997050147492625,0.017699115044247787,0.02654867256637168,0.02359882005899705,0.05309734513274336,0.0,0.0,0.008849557522123894,0.0
7622,thewalkingdeadsurvivalinstinct,0.05263157894736842,0.3157894736842105,0.0,0.10526315789473684,0.0,0.017543859649122806,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.05263157894736842,0.07017543859649122,0.03508771929824561,0.0,0.03508771929824561,0.0
7623,thewalkingdeadzenstudios,0.058823529411764705,0.17647058823529413,0.0,0.23529411764705882,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.058823529411764705,0.0
7624,thewarofeustrath,0.08888888888888889,0.08888888888888889,0.1111111111111111,0.17777777777777778,0.0,0.044444444444444446,0.13333333333333333,0.022222222222222223,0.0,0.0,0.044444444444444446,0.0,0.022222222222222223,0.022222222222222223,0.0,0.2222222222222222,0.022222222222222223
7625,thewarriors,0.10546875,0.15625,0.0546875,0.1171875,0.0859375,0.046875,0.171875,0.0703125,0.015625,0.015625,0.00390625,0.06640625,0.05078125,0.0234375,0.0,0.01171875,0.00390625
7626,thewatchmaker2018,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0
7627,thewayofcinnamon,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.0
7628,theweapon,0.0,0.1111111111111111,0.05555555555555555,0.3888888888888889,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.0,0.05555555555555555
7629,thewhatiffersinfinalfancy,0.04395604395604396,0.17582417582417584,0.07692307692307693,0.08791208791208792,0.14285714285714285,0.10989010989010989,0.13186813186813187,0.0,0.01098901098901099,0.04395604395604396,0.01098901098901099,0.02197802197802198,0.04395604395604396,0.07692307692307693,0.0,0.02197802197802198,0.0
7630,thewheeloftime,0.0,0.47368421052631576,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.0,0.0
7631,thewhisperedworld,0.0,0.10869565217391304,0.08695652173913043,0.30434782608695654,0.10869565217391304,0.08695652173913043,0.10869565217391304,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.06521739130434782,0.0,0.06521739130434782,0.0,0.0
7632,thewhitechamber,0.01818181818181818,0.12727272727272726,0.045454545454545456,0.2545454545454545,0.045454545454545456,0.03636363636363636,0.11818181818181818,0.03636363636363636,0.0,0.0,0.0,0.0,0.24545454545454545,0.0,0.03636363636363636,0.0,0.03636363636363636
7633,thewildatheart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7634,thewitchandthehundredknight,0.07462686567164178,0.16417910447761194,0.11194029850746269,0.22388059701492538,0.04477611940298507,0.05223880597014925,0.11940298507462686,0.05970149253731343,0.007462686567164179,0.007462686567164179,0.007462686567164179,0.0,0.029850746268656716,0.06716417910447761,0.0,0.029850746268656716,0.0
7635,thewitchandthehundredknight2,0.09090909090909091,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.0,0.06060606060606061,0.09090909090909091,0.06060606060606061,0.0,0.0,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.09090909090909091,0.0,0.030303030303030304,0.0
7636,thewitcher,0.05725971370143149,0.11247443762781185,0.09611451942740286,0.15132924335378323,0.09611451942740286,0.04294478527607362,0.11247443762781185,0.05930470347648262,0.002044989775051125,0.08384458077709611,0.022494887525562373,0.018404907975460124,0.024539877300613498,0.08997955010224949,0.0,0.022494887525562373,0.0081799591002045
7637,thewitcher2assassinsofkings,0.047619047619047616,0.14625850340136054,0.05442176870748299,0.19047619047619047,0.09183673469387756,0.04081632653061224,0.13945578231292516,0.09183673469387756,0.0,0.030612244897959183,0.023809523809523808,0.030612244897959183,0.034013605442176874,0.05442176870748299,0.0,0.017006802721088437,0.006802721088435374
7638,thewitcher3wildhunt,0.04897959183673469,0.08673469387755102,0.09183673469387756,0.1673469387755102,0.1377551020408163,0.04591836734693878,0.12959183673469388,0.07857142857142857,0.004081632653061225,0.05510204081632653,0.019387755102040816,0.022448979591836733,0.030612244897959183,0.04591836734693878,0.0010204081632653062,0.03163265306122449,0.003061224489795918
7639,thewitchesteaparty,0.03896103896103896,0.16883116883116883,0.12987012987012986,0.18181818181818182,0.03896103896103896,0.09090909090909091,0.09090909090909091,0.06493506493506493,0.012987012987012988,0.012987012987012988,0.05194805194805195,0.012987012987012988,0.05194805194805195,0.012987012987012988,0.0,0.025974025974025976,0.012987012987012988
7640,thewitchshouse,0.07653061224489796,0.14285714285714285,0.05102040816326531,0.21428571428571427,0.05612244897959184,0.0663265306122449,0.20408163265306123,0.015306122448979591,0.01020408163265306,0.00510204081632653,0.0,0.0,0.14285714285714285,0.00510204081632653,0.00510204081632653,0.0,0.00510204081632653
7641,thewitness,0.10891089108910891,0.2376237623762376,0.0594059405940594,0.1188118811881188,0.04950495049504951,0.09900990099009901,0.0891089108910891,0.0297029702970297,0.039603960396039604,0.0,0.0,0.0,0.1188118811881188,0.0,0.039603960396039604,0.0,0.009900990099009901
7642,thewizardofoz,0.3617021276595745,0.2127659574468085,0.0,0.0425531914893617,0.0425531914893617,0.06382978723404255,0.0,0.0,0.19148936170212766,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0425531914893617,0.0
7643,thewizardofozbeyondtheyellowbrickroad,0.29213483146067415,0.14606741573033707,0.0898876404494382,0.12359550561797752,0.056179775280898875,0.02247191011235955,0.10112359550561797,0.011235955056179775,0.0,0.0,0.0,0.0,0.011235955056179775,0.12359550561797752,0.0,0.02247191011235955,0.0
7644,thewizardsniffer,0.02127659574468085,0.10638297872340426,0.1276595744680851,0.14893617021276595,0.1276595744680851,0.1702127659574468,0.02127659574468085,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.0,0.0851063829787234,0.0851063829787234,0.02127659574468085,0.02127659574468085,0.0
7645,thewolfamongus,0.028735632183908046,0.08333333333333333,0.08620689655172414,0.2471264367816092,0.12643678160919541,0.020114942528735632,0.23850574712643677,0.031609195402298854,0.005747126436781609,0.02586206896551724,0.011494252873563218,0.020114942528735632,0.05172413793103448,0.005747126436781609,0.005747126436781609,0.011494252873563218,0.0
7646,thewolfandthewaves,0.125,0.2916666666666667,0.08333333333333333,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.0625,0.020833333333333332,0.0,0.0,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.0
7647,thewonderful101,0.18028846153846154,0.18990384615384615,0.057692307692307696,0.11538461538461539,0.07211538461538461,0.040865384615384616,0.10336538461538461,0.04807692307692308,0.016826923076923076,0.004807692307692308,0.009615384615384616,0.019230769230769232,0.019230769230769232,0.028846153846153848,0.0,0.0673076923076923,0.026442307692307692
7648,theworksofmercy,0.0,0.0625,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0
7649,theworldendswithyou,0.11646234676007006,0.14623467600700527,0.11471103327495621,0.14711033274956217,0.09807355516637478,0.05604203152364273,0.08318739054290718,0.02626970227670753,0.009632224168126095,0.00788091068301226,0.03765323992994746,0.009632224168126095,0.02626970227670753,0.07005253940455342,0.0008756567425569177,0.0446584938704028,0.005253940455341506
7650,theworldisyourweapon,0.12727272727272726,0.23636363636363636,0.05454545454545454,0.14545454545454545,0.0,0.12727272727272726,0.05454545454545454,0.01818181818181818,0.0,0.0,0.01818181818181818,0.0,0.01818181818181818,0.10909090909090909,0.0,0.09090909090909091,0.0
7651,theworldnextdoor,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.10256410256410256,0.1282051282051282,0.02564102564102564,0.28205128205128205,0.0,0.0,0.0,0.02564102564102564,0.0,0.02564102564102564,0.07692307692307693,0.0,0.10256410256410256,0.0
7652,thewriterwilldosomething,0.045454545454545456,0.11363636363636363,0.0,0.18181818181818182,0.1590909090909091,0.022727272727272728,0.09090909090909091,0.09090909090909091,0.022727272727272728,0.0,0.022727272727272728,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.022727272727272728
7653,thexfilesgame,0.008620689655172414,0.06896551724137931,0.0603448275862069,0.1896551724137931,0.1896551724137931,0.06896551724137931,0.1724137931034483,0.02586206896551724,0.017241379310344827,0.008620689655172414,0.0,0.0,0.10344827586206896,0.008620689655172414,0.05172413793103448,0.0,0.02586206896551724
7654,thexfilesresistorserve,0.058823529411764705,0.35294117647058826,0.0,0.0,0.0,0.11764705882352941,0.058823529411764705,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.0
7655,theyawhg,0.017543859649122806,0.14035087719298245,0.08771929824561403,0.2631578947368421,0.03508771929824561,0.12280701754385964,0.08771929824561403,0.08771929824561403,0.0,0.03508771929824561,0.0,0.0,0.05263157894736842,0.0,0.017543859649122806,0.03508771929824561,0.017543859649122806
7656,theyoutestament,0.14473684210526316,0.14473684210526316,0.05263157894736842,0.17105263157894737,0.14473684210526316,0.09210526315789473,0.06578947368421052,0.013157894736842105,0.0,0.039473684210526314,0.0,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.0,0.0,0.0
