i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20
7864,scenesfromamarriage2021,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.2916666666666667,0.16666666666666666,0.08333333333333333,0.0,0.125,0.0,0.0,0.0,0.041666666666666664
7865,scentofawoman,0.0,0.19444444444444445,0.16666666666666666,0.027777777777777776,0.19444444444444445,0.08333333333333333,0.0,0.027777777777777776,0.027777777777777776,0.0,0.0,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.027777777777777776
7866,schillerstrasse,0.0,0.0,0.4,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0
7867,schittscreek,0.044444444444444446,0.14444444444444443,0.07962962962962963,0.0962962962962963,0.13518518518518519,0.08888888888888889,0.0,0.022222222222222223,0.003703703703703704,0.003703703703703704,0.0,0.13333333333333333,0.12407407407407407,0.0,0.009259259259259259,0.05555555555555555,0.053703703703703705,0.001851851851851852,0.0,0.003703703703703704
7868,schlagdenraab,0.0,0.0,0.1875,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0625,0.0625,0.0,0.4375,0.0,0.0
7869,schlosseinstein,0.0,0.07142857142857142,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.10714285714285714,0.21428571428571427,0.0,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.0,0.0,0.07142857142857142
7870,schmigadoon,0.044444444444444446,0.07777777777777778,0.08888888888888889,0.14444444444444443,0.1,0.05555555555555555,0.0,0.022222222222222223,0.0,0.011111111111111112,0.0,0.16666666666666666,0.1,0.0,0.011111111111111112,0.16666666666666666,0.0,0.0,0.0,0.011111111111111112
7871,scholarwhowalksthenight,0.0,0.12121212121212122,0.0,0.0,0.09090909090909091,0.15151515151515152,0.06060606060606061,0.0,0.0,0.06060606060606061,0.030303030303030304,0.12121212121212122,0.0,0.0,0.15151515151515152,0.030303030303030304,0.030303030303030304,0.0,0.0,0.15151515151515152
7872,school2013,0.0,0.19672131147540983,0.19672131147540983,0.03278688524590164,0.08196721311475409,0.06557377049180328,0.0,0.01639344262295082,0.04918032786885246,0.0,0.0,0.04918032786885246,0.0,0.0,0.06557377049180328,0.14754098360655737,0.06557377049180328,0.0,0.0,0.03278688524590164
7873,schoolofcomedy,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.13953488372093023,0.0,0.023255813953488372,0.0,0.0,0.0,0.06976744186046512,0.20930232558139536,0.0,0.023255813953488372,0.11627906976744186,0.046511627906976744,0.023255813953488372,0.0,0.0
7874,schoolofrock,0.0,0.07272727272727272,0.23636363636363636,0.05454545454545454,0.18181818181818182,0.05454545454545454,0.01818181818181818,0.03636363636363636,0.0,0.0,0.0,0.03636363636363636,0.01818181818181818,0.10909090909090909,0.0,0.12727272727272726,0.03636363636363636,0.0,0.0,0.01818181818181818
7875,schooled,0.013333333333333334,0.04,0.17333333333333334,0.17333333333333334,0.14666666666666667,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.06666666666666667,0.0,0.04,0.12,0.13333333333333333,0.0,0.0,0.02666666666666667
7876,scorpion,0.021604938271604937,0.07716049382716049,0.1388888888888889,0.04938271604938271,0.08333333333333333,0.1882716049382716,0.012345679012345678,0.009259259259259259,0.006172839506172839,0.024691358024691357,0.006172839506172839,0.09567901234567901,0.05864197530864197,0.006172839506172839,0.08950617283950617,0.10802469135802469,0.012345679012345678,0.009259259259259259,0.0,0.0030864197530864196
7877,scotsquad,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0
7878,scotchandwry,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0
7879,scottandbailey,0.17567567567567569,0.06756756756756757,0.12162162162162163,0.0,0.08108108108108109,0.05405405405405406,0.013513513513513514,0.02702702702702703,0.0,0.0,0.0,0.1891891891891892,0.08108108108108109,0.0,0.04054054054054054,0.12162162162162163,0.013513513513513514,0.0,0.0,0.013513513513513514
7880,scrabble,0.0,0.0,0.21428571428571427,0.0,0.03571428571428571,0.017857142857142856,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.23214285714285715,0.05357142857142857,0.017857142857142856,0.017857142857142856,0.0,0.375,0.0,0.0
7881,scrabbleshowdown,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.5882352941176471,0.0,0.0
7882,scrapheapchallenge,0.0,0.02,0.18,0.0,0.06,0.14,0.02,0.02,0.02,0.02,0.06,0.06,0.06,0.02,0.12,0.08,0.0,0.12,0.0,0.0
7883,scratchnsniffsdenofdoom,0.0,0.0,0.07692307692307693,0.0,0.23076923076923078,0.07692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0
7884,scream,0.05365853658536585,0.03902439024390244,0.16097560975609757,0.00975609756097561,0.07804878048780488,0.12682926829268293,0.004878048780487805,0.0,0.0,0.024390243902439025,0.004878048780487805,0.13658536585365855,0.00975609756097561,0.024390243902439025,0.16097560975609757,0.12682926829268293,0.03414634146341464,0.0,0.0,0.004878048780487805
7885,screamqueens2008,0.0,0.02040816326530612,0.08163265306122448,0.0,0.14285714285714285,0.08163265306122448,0.04081632653061224,0.061224489795918366,0.0,0.0,0.0,0.10204081632653061,0.02040816326530612,0.0,0.04081632653061224,0.16326530612244897,0.10204081632653061,0.14285714285714285,0.0,0.0
7886,screamqueens2015,0.055248618784530384,0.03038674033149171,0.1132596685082873,0.03038674033149171,0.08287292817679558,0.11878453038674033,0.019337016574585635,0.008287292817679558,0.0,0.013812154696132596,0.0055248618784530384,0.143646408839779,0.04696132596685083,0.008287292817679558,0.13259668508287292,0.13259668508287292,0.04143646408839779,0.011049723756906077,0.0,0.0055248618784530384
7887,screamresurrection,0.06,0.0,0.06,0.04,0.06,0.04,0.02,0.0,0.0,0.06,0.0,0.12,0.08,0.02,0.16,0.2,0.04,0.0,0.0,0.04
7888,screenwipe,0.0,0.0,0.20212765957446807,0.11702127659574468,0.13829787234042554,0.0425531914893617,0.02127659574468085,0.06382978723404255,0.0,0.0,0.0,0.0425531914893617,0.1702127659574468,0.0,0.0,0.13829787234042554,0.010638297872340425,0.0425531914893617,0.010638297872340425,0.0
7889,scrubs,0.028139656070870246,0.09848879624804585,0.05002605523710266,0.1563314226159458,0.11255862428348098,0.18655549765502866,0.008337675872850442,0.02709744658676394,0.0036477331943720686,0.006253256904637832,0.012506513809275664,0.09588327253778009,0.1146430432516936,0.013027618551328817,0.02501302761855133,0.04325169359041167,0.014069828035435123,0.0020844189682126106,0.001563314226159458,0.0005211047420531526
7890,serentancuartos,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25
7891,seachange,0.019230769230769232,0.057692307692307696,0.23076923076923078,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.0,0.057692307692307696,0.0,0.0,0.0,0.15384615384615385,0.038461538461538464,0.0,0.07692307692307693,0.17307692307692307,0.0,0.0,0.0,0.0
7892,seahunt,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
7893,seamonsters,0.0,0.0,0.09090909090909091,0.0,0.06060606060606061,0.12121212121212122,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.06060606060606061,0.06060606060606061,0.0,0.030303030303030304,0.3939393939393939,0.0
7894,seaofsouls,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7895,seapatrol,0.07339449541284404,0.027522935779816515,0.12844036697247707,0.03669724770642202,0.12844036697247707,0.07339449541284404,0.03669724770642202,0.009174311926605505,0.0,0.07339449541284404,0.027522935779816515,0.14678899082568808,0.03669724770642202,0.0,0.10091743119266056,0.05504587155963303,0.027522935779816515,0.009174311926605505,0.009174311926605505,0.0
7896,seaquestdsv,0.03260869565217391,0.0036231884057971015,0.057971014492753624,0.014492753623188406,0.06159420289855073,0.13043478260869565,0.2318840579710145,0.014492753623188406,0.0036231884057971015,0.057971014492753624,0.04710144927536232,0.06884057971014493,0.036231884057971016,0.05434782608695652,0.08333333333333333,0.07971014492753623,0.010869565217391304,0.0,0.010869565217391304,0.0
7897,search,0.0,0.0625,0.109375,0.015625,0.0625,0.1875,0.109375,0.0,0.0,0.046875,0.015625,0.125,0.0,0.0,0.140625,0.09375,0.0,0.0,0.0,0.03125
7898,search1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7899,searchfortomorrow,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0
7900,searchparty,0.030303030303030304,0.030303030303030304,0.16666666666666666,0.025252525252525252,0.12121212121212122,0.12121212121212122,0.0,0.0,0.0,0.010101010101010102,0.005050505050505051,0.12121212121212122,0.050505050505050504,0.015151515151515152,0.06060606060606061,0.19696969696969696,0.025252525252525252,0.015151515151515152,0.0,0.005050505050505051
7901,sechsaufeinenstreich,0.0,0.046875,0.15625,0.0,0.015625,0.078125,0.0,0.015625,0.0,0.03125,0.0625,0.09375,0.046875,0.25,0.09375,0.046875,0.0,0.0,0.0,0.0625
7902,secondchance,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.05263157894736842,0.0,0.02631578947368421,0.0,0.0,0.02631578947368421,0.02631578947368421,0.13157894736842105,0.02631578947368421,0.0,0.05263157894736842,0.0,0.4473684210526316,0.0,0.0
7903,secondchance2016,0.15384615384615385,0.03296703296703297,0.0989010989010989,0.0,0.02197802197802198,0.14285714285714285,0.04395604395604396,0.0,0.0,0.03296703296703297,0.03296703296703297,0.12087912087912088,0.04395604395604396,0.0,0.15384615384615385,0.0989010989010989,0.0,0.0,0.01098901098901099,0.01098901098901099
7904,secondnoah,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
7905,secretarmy,0.0958904109589041,0.0273972602739726,0.0958904109589041,0.0136986301369863,0.0547945205479452,0.1506849315068493,0.0136986301369863,0.0,0.0,0.1232876712328767,0.0,0.136986301369863,0.0958904109589041,0.0136986301369863,0.0821917808219178,0.0821917808219178,0.0,0.0,0.0,0.0136986301369863
7906,secretdiaryofacallgirl,0.07547169811320754,0.1509433962264151,0.09433962264150944,0.018867924528301886,0.05660377358490566,0.05660377358490566,0.0,0.018867924528301886,0.0,0.0,0.0,0.1320754716981132,0.16981132075471697,0.018867924528301886,0.018867924528301886,0.11320754716981132,0.07547169811320754,0.0,0.0,0.0
7907,secretgarden,0.028037383177570093,0.17757009345794392,0.14018691588785046,0.056074766355140186,0.07476635514018691,0.08411214953271028,0.018691588785046728,0.04672897196261682,0.009345794392523364,0.0,0.0,0.08411214953271028,0.056074766355140186,0.009345794392523364,0.04672897196261682,0.14018691588785046,0.009345794392523364,0.0,0.0,0.018691588785046728
7908,secretgirlfriend,0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0
7909,secretinvestigationrecord,0.029850746268656716,0.0,0.1044776119402985,0.029850746268656716,0.07462686567164178,0.14925373134328357,0.08955223880597014,0.014925373134328358,0.0,0.07462686567164178,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.0,0.08955223880597014,0.14925373134328357,0.014925373134328358,0.0,0.029850746268656716,0.05970149253731343
7910,secretlifeofthehumanpups,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0
7911,secretofthethreekingdoms,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778
7912,secretsmile,0.0,0.09090909090909091,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0
7913,secretstate,0.1016949152542373,0.01694915254237288,0.13559322033898305,0.0,0.01694915254237288,0.1016949152542373,0.01694915254237288,0.0,0.0,0.11864406779661017,0.0,0.13559322033898305,0.03389830508474576,0.0,0.11864406779661017,0.15254237288135594,0.01694915254237288,0.0,0.0,0.03389830508474576
7914,secretxwarriorphantomirage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
7915,secretsofsulphursprings,0.025,0.1,0.025,0.0,0.05,0.25,0.05,0.0,0.0,0.0,0.15,0.1,0.0,0.0,0.05,0.1,0.05,0.0,0.025,0.025
7916,sedemchasarazlika,0.06451612903225806,0.0,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.0,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.03225806451612903,0.1935483870967742,0.06451612903225806,0.03225806451612903,0.0,0.0,0.06451612903225806
7917,see,0.02,0.06,0.08,0.04,0.04,0.08,0.08,0.02,0.0,0.08,0.08,0.06,0.04,0.02,0.16,0.08,0.0,0.02,0.02,0.02
7918,seed,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.0,0.1
7919,seeingthings,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
7920,seemoresplayhouse,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0
7921,seibukeisatsu,0.06666666666666667,0.0,0.09333333333333334,0.0,0.10666666666666667,0.08,0.0,0.013333333333333334,0.0,0.09333333333333334,0.08,0.06666666666666667,0.05333333333333334,0.02666666666666667,0.17333333333333334,0.12,0.013333333333333334,0.013333333333333334,0.0,0.0
7922,seijuusentaigingaman,0.0,0.012658227848101266,0.07172995780590717,0.008438818565400843,0.02531645569620253,0.02109704641350211,0.11392405063291139,0.05063291139240506,0.06329113924050633,0.016877637130801686,0.25316455696202533,0.008438818565400843,0.004219409282700422,0.21940928270042195,0.07172995780590717,0.02109704641350211,0.029535864978902954,0.0,0.008438818565400843,0.0
7923,seinfeld,0.025522041763341066,0.0951276102088167,0.0038669760247486465,0.21345707656612528,0.11136890951276102,0.19876256767208042,0.009280742459396751,0.030162412993039442,0.0007733952049497294,0.006187161639597835,0.006187161639597835,0.07811291569992267,0.177107501933488,0.007733952049497293,0.017014694508894045,0.0007733952049497294,0.015467904098994586,0.0015467904098994587,0.0015467904098994587,0.0
7924,seiunkamenmachineman,0.0,0.06060606060606061,0.21212121212121213,0.0,0.12121212121212122,0.0,0.06060606060606061,0.0,0.06060606060606061,0.030303030303030304,0.18181818181818182,0.0,0.030303030303030304,0.18181818181818182,0.06060606060606061,0.0,0.0,0.0,0.0,0.0
7925,sekaininjasenjiraiya,0.0,0.011111111111111112,0.12222222222222222,0.0,0.05555555555555555,0.03333333333333333,0.05555555555555555,0.044444444444444446,0.03333333333333333,0.03333333333333333,0.2111111111111111,0.011111111111111112,0.03333333333333333,0.1111111111111111,0.15555555555555556,0.06666666666666667,0.022222222222222223,0.0,0.0,0.0
7926,selenatheseries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
7927,selfie,0.02857142857142857,0.11428571428571428,0.12380952380952381,0.0761904761904762,0.13333333333333333,0.05714285714285714,0.0,0.01904761904761905,0.0,0.0,0.0,0.1523809523809524,0.08571428571428572,0.01904761904761905,0.009523809523809525,0.11428571428571428,0.0380952380952381,0.01904761904761905,0.0,0.009523809523809525
7928,sellyourhauntedhouse,0.034482758620689655,0.08620689655172414,0.13793103448275862,0.017241379310344827,0.017241379310344827,0.1206896551724138,0.05172413793103448,0.017241379310344827,0.0,0.05172413793103448,0.1206896551724138,0.034482758620689655,0.0,0.0,0.20689655172413793,0.08620689655172414,0.0,0.0,0.0,0.017241379310344827
7929,sense8,0.07758620689655173,0.07471264367816093,0.10344827586206896,0.022988505747126436,0.08620689655172414,0.14080459770114942,0.034482758620689655,0.020114942528735632,0.0028735632183908046,0.04885057471264368,0.014367816091954023,0.11494252873563218,0.04310344827586207,0.0028735632183908046,0.10344827586206896,0.09482758620689655,0.008620689655172414,0.0,0.0,0.005747126436781609
7930,senseandsensibility,0.057692307692307696,0.1346153846153846,0.28846153846153844,0.0,0.038461538461538464,0.057692307692307696,0.019230769230769232,0.0,0.0,0.019230769230769232,0.0,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.0,0.11538461538461539,0.0,0.0,0.0,0.0
7931,serangoonroad,0.0,0.0,0.043478260869565216,0.0,0.13043478260869565,0.13043478260869565,0.0,0.08695652173913043,0.0,0.08695652173913043,0.0,0.043478260869565216,0.21739130434782608,0.0,0.043478260869565216,0.08695652173913043,0.0,0.08695652173913043,0.0,0.043478260869565216
7932,seriouslyweird,0.0,0.0,0.027777777777777776,0.19444444444444445,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.027777777777777776,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.027777777777777776
7933,servantofthepeople,0.056818181818181816,0.0,0.14772727272727273,0.011363636363636364,0.06818181818181818,0.11363636363636363,0.0,0.056818181818181816,0.0,0.09090909090909091,0.011363636363636364,0.14772727272727273,0.056818181818181816,0.0,0.125,0.07954545454545454,0.011363636363636364,0.0,0.0,0.022727272727272728
7934,sesamestreet,0.005859375,0.03125,0.029947916666666668,0.36328125,0.13541666666666666,0.09635416666666667,0.016927083333333332,0.0859375,0.0013020833333333333,0.001953125,0.01171875,0.021484375,0.08072916666666667,0.037109375,0.011067708333333334,0.0078125,0.009114583333333334,0.016276041666666668,0.03515625,0.0013020833333333333
7935,sesamestreetsongshomevideo,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.0
7936,sesamstraat,0.0,0.0,0.21428571428571427,0.0,0.21428571428571427,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.0
7937,sesamstrasse,0.0,0.0,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.23529411764705882,0.0
7938,setforlife,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.6,0.0,0.0
7939,sevendays1998,0.03676470588235294,0.014705882352941176,0.11029411764705882,0.014705882352941176,0.051470588235294115,0.20588235294117646,0.16176470588235295,0.014705882352941176,0.0,0.04411764705882353,0.058823529411764705,0.03676470588235294,0.058823529411764705,0.0,0.08088235294117647,0.08823529411764706,0.007352941176470588,0.007352941176470588,0.0,0.007352941176470588
7940,sevenkeys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0
7941,sevenperiodswithmrgormsby,0.11320754716981132,0.07547169811320754,0.03773584905660377,0.018867924528301886,0.11320754716981132,0.03773584905660377,0.0,0.018867924528301886,0.0,0.0,0.0,0.1509433962264151,0.09433962264150944,0.0,0.05660377358490566,0.1320754716981132,0.1320754716981132,0.018867924528301886,0.0,0.0
7942,sevenstarfightinggodguyferd,0.0,0.0,0.07317073170731707,0.0,0.0975609756097561,0.0,0.12195121951219512,0.024390243902439025,0.0975609756097561,0.0975609756097561,0.2682926829268293,0.0,0.0,0.07317073170731707,0.12195121951219512,0.0,0.024390243902439025,0.0,0.0,0.0
7943,sevenswordsmen,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,0.16666666666666666
7944,sevenwondersoftheindustrialworld,0.0,0.0,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111
7945,sevengerfight,0.0,0.0,0.21428571428571427,0.0,0.03571428571428571,0.0,0.10714285714285714,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.0,0.21428571428571427,0.03571428571428571,0.0,0.0,0.0,0.0,0.0
7946,seventeenmomentsofspring,0.10526315789473684,0.039473684210526314,0.06578947368421052,0.02631578947368421,0.06578947368421052,0.17105263157894737,0.013157894736842105,0.02631578947368421,0.0,0.11842105263157894,0.0,0.11842105263157894,0.02631578947368421,0.013157894736842105,0.13157894736842105,0.039473684210526314,0.013157894736842105,0.0,0.0,0.02631578947368421
7947,seventhheaven,0.035398230088495575,0.06784660766961652,0.13569321533923304,0.07964601769911504,0.12094395280235988,0.07964601769911504,0.0,0.017699115044247787,0.008849557522123894,0.0029498525073746312,0.0,0.1504424778761062,0.1415929203539823,0.0058997050147492625,0.02654867256637168,0.07964601769911504,0.04424778761061947,0.0,0.0,0.0029498525073746312
7948,seventysevensunsetstrip,0.18518518518518517,0.0,0.18518518518518517,0.0,0.1111111111111111,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.2222222222222222,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0
7949,seventytwohours,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7950,sexanddrugsandrockandroll,0.05714285714285714,0.02857142857142857,0.2571428571428571,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.17142857142857143,0.2,0.0,0.0,0.02857142857142857
7951,sexandthecity,0.07459207459207459,0.14219114219114218,0.0675990675990676,0.07226107226107226,0.0979020979020979,0.08391608391608392,0.0,0.016317016317016316,0.002331002331002331,0.002331002331002331,0.0,0.17715617715617715,0.17016317016317017,0.002331002331002331,0.009324009324009324,0.04428904428904429,0.03496503496503497,0.0,0.002331002331002331,0.0
7952,sexeducation,0.08609271523178808,0.1456953642384106,0.07947019867549669,0.0728476821192053,0.09271523178807947,0.026490066225165563,0.006622516556291391,0.013245033112582781,0.006622516556291391,0.0,0.0,0.19205298013245034,0.09271523178807947,0.0,0.019867549668874173,0.07947019867549669,0.07947019867549669,0.0,0.0,0.006622516556291391
7953,sexlife,0.16176470588235295,0.11764705882352941,0.16176470588235295,0.0,0.029411764705882353,0.058823529411764705,0.0,0.014705882352941176,0.0,0.0,0.0,0.23529411764705882,0.04411764705882353,0.014705882352941176,0.0,0.1323529411764706,0.014705882352941176,0.0,0.0,0.014705882352941176
7954,sexsentmetotheer,0.038461538461538464,0.23076923076923078,0.11538461538461539,0.038461538461538464,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.19230769230769232,0.038461538461538464,0.038461538461538464,0.0,0.0
7955,sextraffic,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.15384615384615385,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0
7956,sh15uya,0.0,0.02040816326530612,0.08163265306122448,0.02040816326530612,0.04081632653061224,0.14285714285714285,0.14285714285714285,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.10204081632653061,0.10204081632653061,0.0,0.02040816326530612,0.10204081632653061,0.14285714285714285,0.0,0.0,0.0,0.0
7957,shadesofblue,0.2727272727272727,0.045454545454545456,0.06060606060606061,0.0,0.015151515151515152,0.06060606060606061,0.0,0.0,0.0,0.030303030303030304,0.0,0.18181818181818182,0.045454545454545456,0.0,0.13636363636363635,0.12121212121212122,0.0,0.015151515151515152,0.0,0.015151515151515152
7958,shadowandbone,0.03867403314917127,0.06077348066298342,0.022099447513812154,0.0055248618784530384,0.03867403314917127,0.16574585635359115,0.08287292817679558,0.016574585635359115,0.0,0.08287292817679558,0.14917127071823205,0.055248618784530384,0.016574585635359115,0.08287292817679558,0.08287292817679558,0.0718232044198895,0.0055248618784530384,0.0055248618784530384,0.0,0.016574585635359115
7959,shadowchasers,0.0,0.0,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.20833333333333334,0.0,0.0,0.0,0.125,0.041666666666666664,0.125,0.0,0.20833333333333334,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0
7960,shadowhunters,0.05019305019305019,0.07335907335907337,0.08494208494208494,0.0,0.06563706563706563,0.10424710424710425,0.07335907335907337,0.019305019305019305,0.0,0.019305019305019305,0.07335907335907337,0.14671814671814673,0.02702702702702703,0.0694980694980695,0.08494208494208494,0.0888030888030888,0.011583011583011582,0.0,0.0,0.007722007722007722
7961,shafted,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.6363636363636364,0.0,0.0
