i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19
380,lanoire,0.012531328320802004,0.06766917293233082,0.047619047619047616,0.16040100250626566,0.010025062656641603,0.2606516290726817,0.09523809523809523,0.02506265664160401,0.002506265664160401,0.010025062656641603,0.11278195488721804,0.0,0.040100250626566414,0.08020050125313283,0.002506265664160401,0.007518796992481203,0.010025062656641603,0.05513784461152882,0.0
381,wingcommander,0.017948717948717947,0.03076923076923077,0.046153846153846156,0.11794871794871795,0.06666666666666667,0.24871794871794872,0.06153846153846154,0.03076923076923077,0.007692307692307693,0.04871794871794872,0.07692307692307693,0.03076923076923077,0.05897435897435897,0.02564102564102564,0.005128205128205128,0.020512820512820513,0.010256410256410256,0.08461538461538462,0.010256410256410256
382,thelegendofzeldaspirittracks,0.07197943444730077,0.05141388174807198,0.08740359897172237,0.04627249357326478,0.02313624678663239,0.2390745501285347,0.056555269922879174,0.05398457583547558,0.05141388174807198,0.061696658097686374,0.05141388174807198,0.0,0.08740359897172237,0.007712082262210797,0.030848329048843187,0.007712082262210797,0.03598971722365039,0.015424164524421594,0.02056555269922879
383,prototype2,0.012224938875305624,0.019559902200488997,0.039119804400977995,0.12469437652811736,0.06356968215158924,0.2860635696821516,0.06601466992665037,0.09290953545232274,0.007334963325183374,0.03667481662591687,0.08312958435207823,0.004889975550122249,0.04645476772616137,0.02444987775061125,0.0,0.014669926650366748,0.007334963325183374,0.06356968215158924,0.007334963325183374
384,megamanlegends,0.05236907730673317,0.05236907730673317,0.05236907730673317,0.04738154613466334,0.029925187032418952,0.2543640897755611,0.06234413965087282,0.04239401496259352,0.017456359102244388,0.07231920199501247,0.09476309226932668,0.012468827930174564,0.08478802992518704,0.014962593516209476,0.014962593516209476,0.014962593516209476,0.022443890274314215,0.0399002493765586,0.017456359102244388
385,disgaea4apromiseunforgotten,0.046948356807511735,0.11032863849765258,0.03755868544600939,0.08685446009389672,0.02112676056338028,0.22300469483568075,0.107981220657277,0.06572769953051644,0.046948356807511735,0.04929577464788732,0.056338028169014086,0.004694835680751174,0.07511737089201878,0.004694835680751174,0.0,0.004694835680751174,0.01643192488262911,0.028169014084507043,0.014084507042253521
386,yakuza0,0.05336426914153132,0.09744779582366589,0.037122969837587005,0.0765661252900232,0.013921113689095127,0.22041763341067286,0.11832946635730858,0.04640371229698376,0.013921113689095127,0.02088167053364269,0.1136890951276102,0.0,0.07424593967517401,0.06728538283062645,0.002320185614849188,0.0069605568445475635,0.013921113689095127,0.02088167053364269,0.002320185614849188
387,kingdomheartschainofmemories,0.06,0.05,0.0475,0.0725,0.0125,0.2575,0.1,0.08,0.045,0.045,0.0675,0.0025,0.1,0.0,0.0075,0.0125,0.015,0.005,0.02
388,dragonquestv,0.05303030303030303,0.21464646464646464,0.0707070707070707,0.06565656565656566,0.022727272727272728,0.1994949494949495,0.06565656565656566,0.06818181818181818,0.05808080808080808,0.020202020202020204,0.022727272727272728,0.0,0.07575757575757576,0.007575757575757576,0.015151515151515152,0.0025252525252525255,0.017676767676767676,0.0,0.020202020202020204
389,thebindingofisaac,0.033766233766233764,0.01038961038961039,0.06493506493506493,0.05194805194805195,0.04155844155844156,0.3168831168831169,0.05714285714285714,0.06753246753246753,0.04935064935064935,0.07532467532467532,0.06753246753246753,0.0,0.09350649350649351,0.01038961038961039,0.005194805194805195,0.007792207792207792,0.01818181818181818,0.02077922077922078,0.007792207792207792
390,pillarsofeternity,0.007425742574257425,0.054455445544554455,0.11633663366336634,0.1188118811881188,0.06435643564356436,0.2202970297029703,0.0891089108910891,0.06930693069306931,0.07920792079207921,0.024752475247524754,0.03217821782178218,0.0024752475247524753,0.04950495049504951,0.024752475247524754,0.007425742574257425,0.009900990099009901,0.012376237623762377,0.017326732673267328,0.0
391,metroidprimetrilogy,0.02894736842105263,0.010526315789473684,0.039473684210526314,0.02894736842105263,0.05789473684210526,0.35,0.034210526315789476,0.05,0.021052631578947368,0.07631578947368421,0.04736842105263158,0.015789473684210527,0.11052631578947368,0.005263157894736842,0.013157894736842105,0.02894736842105263,0.018421052631578946,0.05526315789473684,0.007894736842105263
392,theelderscrollsiidaggerfall,0.01699029126213592,0.04611650485436893,0.13592233009708737,0.0970873786407767,0.06310679611650485,0.25,0.04611650485436893,0.043689320388349516,0.0970873786407767,0.03398058252427184,0.0412621359223301,0.0,0.05825242718446602,0.012135922330097087,0.019417475728155338,0.007281553398058253,0.014563106796116505,0.012135922330097087,0.0048543689320388345
393,demonssouls,0.015873015873015872,0.021164021164021163,0.09523809523809523,0.07142857142857142,0.047619047619047616,0.2724867724867725,0.06613756613756613,0.10317460317460317,0.07671957671957672,0.06084656084656084,0.03968253968253968,0.0,0.0582010582010582,0.0026455026455026454,0.013227513227513227,0.015873015873015872,0.007936507936507936,0.018518518518518517,0.013227513227513227
394,donkeykong64,0.059278350515463915,0.023195876288659795,0.07989690721649484,0.030927835051546393,0.01288659793814433,0.23711340206185566,0.04381443298969072,0.03608247422680412,0.010309278350515464,0.06958762886597938,0.05670103092783505,0.0,0.12371134020618557,0.007731958762886598,0.04381443298969072,0.02577319587628866,0.10309278350515463,0.02577319587628866,0.010309278350515464
395,shinmegamitenseiivapocalypse,0.03896103896103896,0.03636363636363636,0.07532467532467532,0.08051948051948052,0.05194805194805195,0.2675324675324675,0.11168831168831168,0.06233766233766234,0.07012987012987013,0.015584415584415584,0.04935064935064935,0.0,0.1012987012987013,0.007792207792207792,0.005194805194805195,0.0025974025974025974,0.007792207792207792,0.007792207792207792,0.007792207792207792
396,finalfantasyiii,0.06299212598425197,0.05511811023622047,0.08398950131233596,0.03674540682414698,0.03412073490813648,0.23622047244094488,0.04199475065616798,0.10236220472440945,0.09711286089238845,0.049868766404199474,0.04461942257217848,0.0,0.08923884514435695,0.0026246719160104987,0.015748031496062992,0.0,0.026246719160104987,0.005249343832020997,0.015748031496062992
397,persona4arena,0.08436724565756824,0.06451612903225806,0.04962779156327544,0.04962779156327544,0.02481389578163772,0.21588089330024815,0.08684863523573201,0.06699751861042183,0.034739454094292806,0.02481389578163772,0.11166253101736973,0.0024813895781637717,0.10173697270471464,0.022332506203473945,0.0024813895781637717,0.009925558312655087,0.017369727047146403,0.019851116625310174,0.009925558312655087
398,grandtheftautovicecity,0.016908212560386472,0.05314009661835749,0.057971014492753624,0.12318840579710146,0.021739130434782608,0.2632850241545894,0.057971014492753624,0.024154589371980676,0.0024154589371980675,0.014492753623188406,0.11352657004830918,0.0,0.043478260869565216,0.10386473429951691,0.004830917874396135,0.01932367149758454,0.024154589371980676,0.05555555555555555,0.0
399,stardewvalley,0.03209876543209877,0.1654320987654321,0.1259259259259259,0.05925925925925926,0.019753086419753086,0.2222222222222222,0.04197530864197531,0.0345679012345679,0.022222222222222223,0.03209876543209877,0.05925925925925926,0.0024691358024691358,0.037037037037037035,0.0345679012345679,0.027160493827160494,0.012345679012345678,0.044444444444444446,0.009876543209876543,0.01728395061728395
400,arknights,0.03722084367245657,0.034739454094292806,0.07692307692307693,0.0794044665012407,0.05459057071960298,0.2630272952853598,0.07196029776674938,0.07444168734491315,0.052109181141439205,0.03225806451612903,0.06699751861042183,0.0,0.07692307692307693,0.01240694789081886,0.004962779156327543,0.01488833746898263,0.01488833746898263,0.02729528535980149,0.004962779156327543
401,fortnite,0.04285714285714286,0.030952380952380953,0.04523809523809524,0.07142857142857142,0.03571428571428571,0.25952380952380955,0.04047619047619048,0.06666666666666667,0.016666666666666666,0.05238095238095238,0.11904761904761904,0.002380952380952381,0.07142857142857142,0.023809523809523808,0.009523809523809525,0.023809523809523808,0.04047619047619048,0.04523809523809524,0.002380952380952381
402,metroidfusion,0.03581267217630854,0.01928374655647383,0.030303030303030304,0.049586776859504134,0.046831955922865015,0.33884297520661155,0.03305785123966942,0.03581267217630854,0.005509641873278237,0.0743801652892562,0.05509641873278237,0.01652892561983471,0.11570247933884298,0.0027548209366391185,0.01928374655647383,0.030303030303030304,0.03305785123966942,0.049586776859504134,0.008264462809917356
403,secretofmana,0.043701799485861184,0.04884318766066838,0.08740359897172237,0.056555269922879174,0.04627249357326478,0.2519280205655527,0.03598971722365039,0.07969151670951156,0.061696658097686374,0.05141388174807198,0.043701799485861184,0.0,0.08483290488431877,0.002570694087403599,0.028277634961439587,0.005141388174807198,0.02313624678663239,0.017994858611825194,0.030848329048843187
404,halo5guardians,0.022613065326633167,0.03768844221105527,0.02512562814070352,0.09547738693467336,0.052763819095477386,0.3015075376884422,0.09798994974874371,0.04522613065326633,0.010050251256281407,0.04773869346733668,0.09296482412060302,0.02512562814070352,0.04522613065326633,0.0,0.0,0.01507537688442211,0.01507537688442211,0.0678391959798995,0.002512562814070352
405,cuphead,0.07407407407407407,0.04938271604938271,0.06666666666666667,0.037037037037037035,0.014814814814814815,0.23209876543209876,0.044444444444444446,0.04197530864197531,0.02962962962962963,0.06666666666666667,0.07160493827160494,0.0,0.1037037037037037,0.01728395061728395,0.024691358024691357,0.014814814814814815,0.08148148148148149,0.01728395061728395,0.012345679012345678
406,disgaea3absenceofjustice,0.051094890510948905,0.16058394160583941,0.043795620437956206,0.07785888077858881,0.021897810218978103,0.18248175182481752,0.10948905109489052,0.06326034063260341,0.0364963503649635,0.0364963503649635,0.0851581508515815,0.004866180048661801,0.072992700729927,0.012165450121654502,0.0024330900243309003,0.0024330900243309003,0.0170316301703163,0.0072992700729927005,0.012165450121654502
407,hearthstoneheroesofwarcraft,0.041343669250646,0.028423772609819122,0.04909560723514212,0.06201550387596899,0.03359173126614987,0.29198966408268734,0.06718346253229975,0.09302325581395349,0.03617571059431524,0.046511627906976744,0.059431524547803614,0.0,0.10077519379844961,0.007751937984496124,0.023255813953488372,0.00516795865633075,0.031007751937984496,0.012919896640826873,0.0103359173126615
408,radianthistoria,0.034653465346534656,0.12871287128712872,0.039603960396039604,0.09900990099009901,0.04455445544554455,0.25495049504950495,0.1188118811881188,0.06435643564356436,0.06683168316831684,0.022277227722772276,0.027227722772277228,0.0024752475247524753,0.0594059405940594,0.007425742574257425,0.0024752475247524753,0.0024752475247524753,0.0024752475247524753,0.012376237623762377,0.009900990099009901
409,scribblenauts,0.03864734299516908,0.06521739130434782,0.10386473429951691,0.05555555555555555,0.033816425120772944,0.21256038647342995,0.012077294685990338,0.050724637681159424,0.04589371980676329,0.05314009661835749,0.07004830917874397,0.016908212560386472,0.07246376811594203,0.016908212560386472,0.036231884057971016,0.016908212560386472,0.050724637681159424,0.028985507246376812,0.01932367149758454
410,catherine,0.04523809523809524,0.15476190476190477,0.0761904761904762,0.09523809523809523,0.009523809523809525,0.24285714285714285,0.1,0.02142857142857143,0.02619047619047619,0.01904761904761905,0.09047619047619047,0.004761904761904762,0.06904761904761905,0.007142857142857143,0.0,0.007142857142857143,0.009523809523809525,0.011904761904761904,0.009523809523809525
411,supermariobros3,0.04899135446685879,0.020172910662824207,0.06051873198847262,0.023054755043227664,0.008645533141210375,0.30835734870317005,0.01440922190201729,0.0345821325648415,0.023054755043227664,0.08069164265129683,0.06340057636887608,0.0,0.11815561959654179,0.005763688760806916,0.043227665706051875,0.02881844380403458,0.07780979827089338,0.01729106628242075,0.023054755043227664
412,callofdutyblackops,0.010230179028132993,0.015345268542199489,0.02557544757033248,0.12020460358056266,0.04092071611253197,0.3171355498721228,0.06905370843989769,0.04859335038363171,0.005115089514066497,0.020460358056265986,0.10741687979539642,0.010230179028132993,0.04603580562659847,0.05370843989769821,0.0025575447570332483,0.020460358056265986,0.010230179028132993,0.0741687979539642,0.0025575447570332483
413,souledge,0.07219251336898395,0.058823529411764705,0.034759358288770054,0.045454545454545456,0.03208556149732621,0.22192513368983957,0.10160427807486631,0.12299465240641712,0.06417112299465241,0.0374331550802139,0.09893048128342247,0.0,0.07219251336898395,0.00267379679144385,0.00267379679144385,0.00267379679144385,0.0053475935828877,0.0106951871657754,0.013368983957219251
414,thelegendofdragoon,0.022332506203473945,0.07444168734491315,0.0967741935483871,0.062034739454094295,0.034739454094292806,0.21836228287841192,0.06699751861042183,0.09181141439205956,0.06947890818858561,0.05459057071960298,0.04962779156327544,0.004962779156327543,0.08436724565756824,0.0,0.01488833746898263,0.0024813895781637717,0.01488833746898263,0.009925558312655087,0.02729528535980149
415,acecombat,0.03825136612021858,0.01366120218579235,0.03551912568306011,0.10109289617486339,0.06284153005464481,0.2786885245901639,0.04371584699453552,0.04918032786885246,0.01092896174863388,0.03825136612021858,0.09562841530054644,0.00819672131147541,0.09562841530054644,0.01639344262295082,0.0,0.01639344262295082,0.00819672131147541,0.07923497267759563,0.00819672131147541
416,jaggedalliance,0.02284263959390863,0.03807106598984772,0.048223350253807105,0.14720812182741116,0.05583756345177665,0.2639593908629442,0.0583756345177665,0.07106598984771574,0.01015228426395939,0.030456852791878174,0.06091370558375635,0.0025380710659898475,0.04568527918781726,0.04568527918781726,0.0,0.01015228426395939,0.02030456852791878,0.06345177664974619,0.005076142131979695
417,dothackgu,0.04987531172069826,0.08728179551122195,0.04738154613466334,0.07231920199501247,0.032418952618453865,0.22693266832917705,0.1172069825436409,0.06483790523690773,0.034912718204488775,0.04239401496259352,0.07481296758104738,0.0,0.10224438902743142,0.014962593516209476,0.0,0.0,0.004987531172069825,0.014962593516209476,0.012468827930174564
418,finalfantasytacticsa2,0.05789473684210526,0.042105263157894736,0.0868421052631579,0.05,0.05263157894736842,0.25,0.039473684210526314,0.10263157894736842,0.09210526315789473,0.04736842105263158,0.03684210526315789,0.002631578947368421,0.060526315789473685,0.010526315789473684,0.013157894736842105,0.002631578947368421,0.013157894736842105,0.013157894736842105,0.02631578947368421
419,suikoden,0.04239401496259352,0.13466334164588528,0.06733167082294264,0.06982543640897755,0.04488778054862843,0.20698254364089774,0.10723192019950124,0.08977556109725686,0.06483790523690773,0.022443890274314215,0.029925187032418952,0.0024937655860349127,0.06733167082294264,0.007481296758104738,0.00997506234413965,0.0024937655860349127,0.007481296758104738,0.00997506234413965,0.012468827930174564
420,thewitcher,0.0199501246882793,0.08229426433915212,0.09476309226932668,0.12468827930174564,0.0399002493765586,0.24189526184538654,0.10972568578553615,0.04987531172069826,0.05236907730673317,0.014962593516209476,0.04488778054862843,0.0,0.05236907730673317,0.02743142144638404,0.022443890274314215,0.0,0.00997506234413965,0.00997506234413965,0.0024937655860349127
421,silenthill2,0.03787878787878788,0.0707070707070707,0.06818181818181818,0.12121212121212122,0.022727272727272728,0.25757575757575757,0.06565656565656566,0.04292929292929293,0.010101010101010102,0.03282828282828283,0.08333333333333333,0.0,0.09090909090909091,0.017676767676767676,0.005050505050505051,0.012626262626262626,0.027777777777777776,0.025252525252525252,0.007575757575757576
422,plantsvszombies,0.03937007874015748,0.03937007874015748,0.06299212598425197,0.049868766404199474,0.03937007874015748,0.27034120734908135,0.031496062992125984,0.08398950131233596,0.023622047244094488,0.06299212598425197,0.07349081364829396,0.0,0.06824146981627296,0.015748031496062992,0.01837270341207349,0.015748031496062992,0.05774278215223097,0.04199475065616798,0.005249343832020997
423,injusticegodsamongus,0.030848329048843187,0.04884318766066838,0.030848329048843187,0.11825192802056556,0.03598971722365039,0.2185089974293059,0.11568123393316196,0.07197943444730077,0.010282776349614395,0.030848329048843187,0.10025706940874037,0.005141388174807198,0.06940874035989718,0.030848329048843187,0.005141388174807198,0.012853470437017995,0.02056555269922879,0.03598971722365039,0.007712082262210797
424,livealive,0.03617571059431524,0.056847545219638244,0.059431524547803614,0.09043927648578812,0.046511627906976744,0.2713178294573643,0.09302325581395349,0.059431524547803614,0.031007751937984496,0.041343669250646,0.05167958656330749,0.002583979328165375,0.07751937984496124,0.0103359173126615,0.00516795865633075,0.00516795865633075,0.020671834625323,0.028423772609819122,0.012919896640826873
425,darkstalkers,0.10327455919395466,0.10075566750629723,0.06297229219143577,0.042821158690176324,0.02518891687657431,0.12846347607052896,0.07808564231738035,0.08060453400503778,0.04030226700251889,0.04030226700251889,0.12342569269521411,0.005037783375314861,0.07808564231738035,0.012594458438287154,0.010075566750629723,0.005037783375314861,0.037783375314861464,0.015113350125944584,0.010075566750629723
426,bugfables,0.038560411311053984,0.07197943444730077,0.11825192802056556,0.06426735218508997,0.038560411311053984,0.20565552699228792,0.06940874035989718,0.043701799485861184,0.033419023136246784,0.05398457583547558,0.056555269922879174,0.005141388174807198,0.06683804627249357,0.02056555269922879,0.033419023136246784,0.005141388174807198,0.02313624678663239,0.028277634961439587,0.02313624678663239
427,acecombat7skiesunknown,0.015584415584415584,0.02857142857142857,0.04155844155844156,0.13246753246753246,0.05974025974025974,0.3064935064935065,0.08831168831168831,0.03896103896103896,0.007792207792207792,0.02857142857142857,0.07012987012987013,0.01038961038961039,0.07012987012987013,0.01038961038961039,0.0025974025974025974,0.015584415584415584,0.007792207792207792,0.05714285714285714,0.007792207792207792
428,pillarsofeternityiideadfire,0.01288659793814433,0.05154639175257732,0.12886597938144329,0.10824742268041238,0.05154639175257732,0.2422680412371134,0.07474226804123711,0.04896907216494845,0.07989690721649484,0.03350515463917526,0.041237113402061855,0.0,0.05412371134020619,0.01804123711340206,0.01288659793814433,0.007731958762886598,0.010309278350515464,0.020618556701030927,0.002577319587628866
429,reddeadredemption2,0.02457002457002457,0.12039312039312039,0.085995085995086,0.14496314496314497,0.029484029484029485,0.16953316953316952,0.08353808353808354,0.0343980343980344,0.02457002457002457,0.009828009828009828,0.08845208845208845,0.002457002457002457,0.03194103194103194,0.06142506142506143,0.009828009828009828,0.004914004914004914,0.036855036855036855,0.029484029484029485,0.007371007371007371
430,solatorobo,0.06930693069306931,0.11138613861386139,0.07425742574257425,0.04455445544554455,0.019801980198019802,0.20297029702970298,0.07673267326732673,0.06683168316831684,0.0297029702970297,0.054455445544554455,0.06930693069306931,0.0049504950495049506,0.07425742574257425,0.0049504950495049506,0.022277227722772276,0.0024752475247524753,0.0297029702970297,0.0297029702970297,0.012376237623762377
431,zoneoftheenders,0.04392764857881137,0.08010335917312661,0.025839793281653745,0.059431524547803614,0.03875968992248062,0.24289405684754523,0.09819121447028424,0.08785529715762273,0.01808785529715762,0.04909560723514212,0.07751937984496124,0.012919896640826873,0.08527131782945736,0.00516795865633075,0.002583979328165375,0.007751937984496124,0.007751937984496124,0.04392764857881137,0.012919896640826873
432,armoredcore,0.029649595687331536,0.01078167115902965,0.03773584905660377,0.0889487870619946,0.0673854447439353,0.25336927223719674,0.06199460916442048,0.07547169811320754,0.01078167115902965,0.04043126684636118,0.08355795148247978,0.008086253369272238,0.09973045822102426,0.005390835579514825,0.0,0.0215633423180593,0.016172506738544475,0.07816711590296496,0.01078167115902965
433,sonicforces,0.057291666666666664,0.0390625,0.049479166666666664,0.044270833333333336,0.028645833333333332,0.25,0.109375,0.033854166666666664,0.0234375,0.046875,0.08854166666666667,0.010416666666666666,0.11979166666666667,0.0026041666666666665,0.013020833333333334,0.020833333333333332,0.028645833333333332,0.0234375,0.010416666666666666
434,commandandconquerredalert2,0.02666666666666667,0.02666666666666667,0.048,0.09333333333333334,0.06933333333333333,0.22133333333333333,0.04,0.06666666666666667,0.010666666666666666,0.05333333333333334,0.09333333333333334,0.013333333333333334,0.08266666666666667,0.04533333333333334,0.005333333333333333,0.018666666666666668,0.013333333333333334,0.058666666666666666,0.013333333333333334
435,tomodachilife,0.09230769230769231,0.13076923076923078,0.09743589743589744,0.05384615384615385,0.023076923076923078,0.20256410256410257,0.041025641025641026,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.11025641025641025,0.0,0.08205128205128205,0.017948717948717947,0.002564102564102564,0.007692307692307693,0.05897435897435897,0.010256410256410256,0.007692307692307693
436,talesofberseria,0.06266318537859007,0.0835509138381201,0.06527415143603134,0.10443864229765012,0.033942558746736295,0.23237597911227154,0.10966057441253264,0.06266318537859007,0.04177545691906005,0.020887728459530026,0.057441253263707574,0.005221932114882507,0.0731070496083551,0.007832898172323759,0.005221932114882507,0.0026109660574412533,0.015665796344647518,0.010443864229765013,0.005221932114882507
437,grandiaii,0.02729528535980149,0.05707196029776675,0.0967741935483871,0.08436724565756824,0.03225806451612903,0.23076923076923078,0.08684863523573201,0.05707196029776675,0.0794044665012407,0.04218362282878412,0.05955334987593052,0.007444168734491315,0.04962779156327544,0.01488833746898263,0.02481389578163772,0.009925558312655087,0.01240694789081886,0.01488833746898263,0.01240694789081886
438,nomoreheroes2desperatestruggle,0.039473684210526314,0.05263157894736842,0.021052631578947368,0.0868421052631579,0.013157894736842105,0.2789473684210526,0.09210526315789473,0.07368421052631578,0.013157894736842105,0.03684210526315789,0.12105263157894737,0.002631578947368421,0.07105263157894737,0.02631578947368421,0.007894736842105263,0.005263157894736842,0.018421052631578946,0.034210526315789476,0.005263157894736842
439,crashteamracingnitrofueled,0.08695652173913043,0.061381074168797956,0.04603580562659847,0.04603580562659847,0.010230179028132993,0.1867007672634271,0.05115089514066496,0.03580562659846547,0.030690537084398978,0.04603580562659847,0.11764705882352941,0.005115089514066497,0.10230179028132992,0.028132992327365727,0.015345268542199489,0.015345268542199489,0.0741687979539642,0.03580562659846547,0.005115089514066497
440,needforspeed,0.027247956403269755,0.027247956403269755,0.043596730245231606,0.08446866485013624,0.021798365122615803,0.3242506811989101,0.051771117166212535,0.04904632152588556,0.0027247956403269754,0.02452316076294278,0.11989100817438691,0.0,0.07084468664850137,0.04904632152588556,0.0,0.027247956403269755,0.027247956403269755,0.043596730245231606,0.005449591280653951
441,contra,0.03283582089552239,0.008955223880597015,0.029850746268656716,0.01791044776119403,0.03283582089552239,0.29850746268656714,0.06567164179104477,0.03582089552238806,0.005970149253731343,0.08059701492537313,0.08059701492537313,0.011940298507462687,0.14328358208955225,0.008955223880597015,0.014925373134328358,0.014925373134328358,0.026865671641791045,0.08358208955223881,0.005970149253731343
442,sonicgenerations,0.05660377358490566,0.04851752021563342,0.04582210242587601,0.01078167115902965,0.0215633423180593,0.29380053908355797,0.05390835579514825,0.02425876010781671,0.016172506738544475,0.05121293800539083,0.09433962264150944,0.0026954177897574125,0.1320754716981132,0.01078167115902965,0.018867924528301886,0.026954177897574125,0.05929919137466307,0.018867924528301886,0.013477088948787063
443,systemshock,0.005263157894736842,0.015789473684210527,0.04736842105263158,0.07894736842105263,0.0868421052631579,0.2736842105263158,0.07105263157894737,0.05,0.02894736842105263,0.06315789473684211,0.04736842105263158,0.02631578947368421,0.060526315789473685,0.018421052631578946,0.0,0.015789473684210527,0.013157894736842105,0.09473684210526316,0.002631578947368421
444,residentevil2remake,0.03183023872679045,0.0610079575596817,0.0610079575596817,0.10610079575596817,0.042440318302387266,0.2838196286472148,0.0610079575596817,0.058355437665782495,0.002652519893899204,0.03713527851458886,0.09018567639257294,0.0,0.06631299734748011,0.026525198938992044,0.0,0.010610079575596816,0.013262599469496022,0.04509283819628647,0.002652519893899204
445,thelastofuspartii,0.013262599469496022,0.06896551724137931,0.03978779840848806,0.14058355437665782,0.06631299734748011,0.3050397877984085,0.09549071618037135,0.050397877984084884,0.005305039787798408,0.015915119363395226,0.09283819628647215,0.0,0.03183023872679045,0.01856763925729443,0.0,0.005305039787798408,0.021220159151193633,0.026525198938992044,0.002652519893899204
446,deadspace3,0.002551020408163265,0.02806122448979592,0.03826530612244898,0.11479591836734694,0.07653061224489796,0.3163265306122449,0.0663265306122449,0.04846938775510204,0.01020408163265306,0.04336734693877551,0.07908163265306123,0.015306122448979591,0.06377551020408163,0.00510204081632653,0.00510204081632653,0.012755102040816327,0.01020408163265306,0.061224489795918366,0.002551020408163265
447,homeworld,0.015873015873015872,0.021164021164021163,0.07936507936507936,0.07142857142857142,0.12169312169312169,0.22486772486772486,0.037037037037037035,0.0582010582010582,0.031746031746031744,0.06613756613756613,0.04497354497354497,0.042328042328042326,0.05026455026455026,0.010582010582010581,0.007936507936507936,0.015873015873015872,0.013227513227513227,0.08465608465608465,0.0026455026455026454
448,papermariotheorigamiking,0.028645833333333332,0.049479166666666664,0.10416666666666667,0.0546875,0.0234375,0.2708333333333333,0.049479166666666664,0.0234375,0.015625,0.049479166666666664,0.07552083333333333,0.0026041666666666665,0.09375,0.018229166666666668,0.020833333333333332,0.018229166666666668,0.0703125,0.0078125,0.0234375
449,talesofphantasia,0.06005221932114883,0.07571801566579635,0.12532637075718014,0.05221932114882506,0.044386422976501305,0.21671018276762402,0.05221932114882506,0.08093994778067885,0.06266318537859007,0.0391644908616188,0.028720626631853787,0.005221932114882507,0.09399477806788512,0.0,0.007832898172323759,0.0026109660574412533,0.020887728459530026,0.007832898172323759,0.02349869451697128
450,samuraiwarriors,0.10540540540540541,0.062162162162162166,0.01891891891891892,0.062162162162162166,0.04864864864864865,0.21081081081081082,0.08648648648648649,0.08648648648648649,0.024324324324324326,0.03783783783783784,0.11351351351351352,0.0,0.08378378378378379,0.005405405405405406,0.005405405405405406,0.005405405405405406,0.021621621621621623,0.010810810810810811,0.010810810810810811
451,theouterworlds,0.010610079575596816,0.023872679045092837,0.07957559681697612,0.13527851458885942,0.07161803713527852,0.2440318302387268,0.050397877984084884,0.050397877984084884,0.015915119363395226,0.050397877984084884,0.07957559681697612,0.023872679045092837,0.03183023872679045,0.04774535809018567,0.005305039787798408,0.005305039787798408,0.010610079575596816,0.0610079575596817,0.002652519893899204
452,deadspace2,0.01015228426395939,0.025380710659898477,0.027918781725888325,0.11421319796954314,0.050761421319796954,0.29949238578680204,0.07106598984771574,0.048223350253807105,0.015228426395939087,0.048223350253807105,0.07360406091370558,0.017766497461928935,0.0532994923857868,0.02030456852791878,0.0025380710659898475,0.027918781725888325,0.012690355329949238,0.07614213197969544,0.005076142131979695
453,neptunia,0.07859078590785908,0.13821138211382114,0.051490514905149054,0.032520325203252036,0.018970189701897018,0.2222222222222222,0.06775067750677506,0.06504065040650407,0.04065040650406504,0.024390243902439025,0.10840108401084012,0.0,0.0921409214092141,0.01084010840108401,0.0,0.0,0.02710027100271003,0.01084010840108401,0.01084010840108401
454,x,0.017543859649122806,0.04093567251461988,0.07602339181286549,0.05555555555555555,0.10526315789473684,0.2222222222222222,0.03508771929824561,0.03216374269005848,0.02631578947368421,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.038011695906432746,0.02046783625730994,0.014619883040935672,0.02631578947368421,0.014619883040935672,0.1023391812865497,0.005847953216374269
455,starfox64,0.028011204481792718,0.014005602240896359,0.036414565826330535,0.06162464985994398,0.028011204481792718,0.2857142857142857,0.06722689075630252,0.028011204481792718,0.0196078431372549,0.0896358543417367,0.09803921568627451,0.011204481792717087,0.09243697478991597,0.0056022408963585435,0.014005602240896359,0.01680672268907563,0.04201680672268908,0.05322128851540616,0.008403361344537815
456,grimfandango,0.03350515463917526,0.07474226804123711,0.06701030927835051,0.11597938144329897,0.028350515463917526,0.24484536082474226,0.08762886597938144,0.015463917525773196,0.020618556701030927,0.030927835051546393,0.09278350515463918,0.002577319587628866,0.06443298969072164,0.05412371134020619,0.015463917525773196,0.007731958762886598,0.028350515463917526,0.015463917525773196,0.0
457,streetfighteriv,0.12860892388451445,0.09711286089238845,0.04461942257217848,0.05774278215223097,0.023622047244094488,0.16272965879265092,0.07611548556430446,0.06036745406824147,0.010498687664041995,0.03937007874015748,0.13648293963254593,0.0,0.08398950131233596,0.023622047244094488,0.0026246719160104987,0.015748031496062992,0.01837270341207349,0.013123359580052493,0.005249343832020997
458,tombraider2013,0.02666666666666667,0.05333333333333334,0.04,0.12266666666666666,0.04,0.2826666666666667,0.104,0.050666666666666665,0.010666666666666666,0.02666666666666667,0.08,0.0,0.037333333333333336,0.024,0.008,0.013333333333333334,0.016,0.058666666666666666,0.005333333333333333
