i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42
24,finalfantasyviii,0.1535031847133758,0.014012738853503185,0.018471337579617834,0.007643312101910828,0.018471337579617834,0.02802547770700637,0.062420382165605096,0.024203821656050957,0.044585987261146494,0.0910828025477707,0.005732484076433121,0.001910828025477707,0.015286624203821656,0.038853503184713374,0.025477707006369428,0.018471337579617834,0.031210191082802548,0.021019108280254776,0.0012738853503184713,0.006369426751592357,0.029936305732484077,0.0012738853503184713,0.026114649681528664,0.061146496815286625,0.008280254777070064,0.005732484076433121,0.012738853503184714,0.02802547770700637,0.010828025477707006,0.05286624203821656,0.010828025477707006,0.027388535031847135,0.011464968152866241,0.01019108280254777,0.033121019108280254,0.003821656050955414,0.0,0.003821656050955414,0.01019108280254777,0.005095541401273885,0.0025477707006369425,0.016560509554140127
25,sonicthehedgehog,0.17360666239590006,0.003843689942344651,0.04099935938500961,0.0064061499039077515,0.017937219730941704,0.010890454836643177,0.07687379884689302,0.0019218449711723255,0.014734144778987828,0.06278026905829596,0.0012812299807815502,0.007046764894298526,0.0025624599615631004,0.013452914798206279,0.032030749519538756,0.007046764894298526,0.024983984625240232,0.033952594490711085,0.017937219730941704,0.021780909673286355,0.005124919923126201,0.0025624599615631004,0.04548366431774504,0.005124919923126201,0.03971812940422806,0.0025624599615631004,0.17168481742472774,0.005765534913516977,0.005124919923126201,0.051889814221652786,0.007046764894298526,0.005124919923126201,0.005765534913516977,0.03010890454836643,0.0025624599615631004,0.0,0.004484304932735426,0.0006406149903907751,0.015374759769378604,0.014093529788597053,0.007046764894298526,0.0006406149903907751
26,finalfantasyx,0.17930591259640102,0.017994858611825194,0.03470437017994859,0.005141388174807198,0.018637532133676093,0.010282776349614395,0.06555269922879177,0.04755784061696658,0.06426735218508997,0.07776349614395887,0.0038560411311053984,0.0038560411311053984,0.02249357326478149,0.003213367609254499,0.02377892030848329,0.019280205655526992,0.030848329048843187,0.01992287917737789,0.005141388174807198,0.0038560411311053984,0.02570694087403599,0.0,0.027634961439588688,0.06491002570694088,0.011568123393316195,0.0038560411311053984,0.009640102827763496,0.02956298200514139,0.0038560411311053984,0.05334190231362468,0.012210796915167094,0.037917737789203085,0.010925449871465296,0.015424164524421594,0.0,0.005141388174807198,0.008997429305912597,0.0019280205655526992,0.010282776349614395,0.004498714652956298,0.004498714652956298,0.0006426735218508997
27,overwatch,0.24664879356568364,0.00804289544235925,0.002680965147453083,0.020777479892761394,0.02546916890080429,0.00804289544235925,0.0388739946380697,0.01742627345844504,0.04088471849865952,0.03150134048257373,0.007372654155495978,0.014075067024128687,0.00804289544235925,0.06568364611260054,0.02613941018766756,0.011394101876675604,0.003351206434316354,0.03284182305630027,0.010053619302949061,0.030831099195710455,0.0006702412868632708,0.004691689008042895,0.01943699731903485,0.0013404825737265416,0.004691689008042895,0.022117962466487937,0.00804289544235925,0.0020107238605898124,0.028820375335120642,0.006032171581769437,0.018096514745308313,0.024128686327077747,0.0020107238605898124,0.03418230563002681,0.08445040214477212,0.012064343163538873,0.004691689008042895,0.040214477211796246,0.006032171581769437,0.007372654155495978,0.004691689008042895,0.014075067024128687
28,metalgearsolid,0.21409395973154363,0.004697986577181208,0.006711409395973154,0.02953020134228188,0.01879194630872483,0.0020134228187919465,0.09261744966442953,0.004697986577181208,0.04093959731543624,0.03959731543624161,0.0006711409395973154,0.0006711409395973154,0.008053691275167786,0.0436241610738255,0.03758389261744966,0.013422818791946308,0.03087248322147651,0.019463087248322148,0.010738255033557046,0.013422818791946308,0.006711409395973154,0.0026845637583892616,0.04899328859060403,0.0013422818791946308,0.01879194630872483,0.08590604026845637,0.012751677852348993,0.005369127516778523,0.02214765100671141,0.0348993288590604,0.006711409395973154,0.003355704697986577,0.004026845637583893,0.012751677852348993,0.03758389261744966,0.003355704697986577,0.0006711409395973154,0.03355704697986577,0.005369127516778523,0.004697986577181208,0.008053691275167786,0.008053691275167786
29,supersmashbros,0.1684931506849315,0.0061643835616438354,0.022602739726027398,0.0061643835616438354,0.04589041095890411,0.011643835616438357,0.02671232876712329,0.0136986301369863,0.009589041095890411,0.04041095890410959,0.0006849315068493151,0.015068493150684932,0.003424657534246575,0.014383561643835616,0.045205479452054796,0.028767123287671233,0.02054794520547945,0.011643835616438357,0.019178082191780823,0.04657534246575343,0.007534246575342466,0.0027397260273972603,0.06164383561643835,0.015068493150684932,0.023287671232876714,0.00410958904109589,0.07876712328767123,0.010273972602739725,0.0136986301369863,0.05,0.0027397260273972603,0.024657534246575342,0.004794520547945206,0.08767123287671233,0.0013698630136986301,0.002054794520547945,0.009589041095890411,0.007534246575342466,0.024657534246575342,0.00410958904109589,0.00410958904109589,0.0027397260273972603
30,undertale,0.3514070006863418,0.00549073438572409,0.024708304735758406,0.012354152367879203,0.013040494166094716,0.01029512697323267,0.04667124227865477,0.027453671928620454,0.030199039121482498,0.05971173644474949,0.013040494166094716,0.004118050789293068,0.013040494166094716,0.012354152367879203,0.02608098833218943,0.004804392587508579,0.030199039121482498,0.013040494166094716,0.015099519560741249,0.015099519560741249,0.016472203157172273,0.002745367192862045,0.027453671928620454,0.013040494166094716,0.017844886753603295,0.004118050789293068,0.03225806451612903,0.009608785175017159,0.0034317089910775567,0.0425531914893617,0.004118050789293068,0.013726835964310227,0.0034317089910775567,0.012354152367879203,0.0061770761839396015,0.0034317089910775567,0.009608785175017159,0.0013726835964310226,0.032944406314344546,0.0068634179821551134,0.0068634179821551134,0.0013726835964310226
31,touhou,0.29896907216494845,0.010996563573883162,0.021993127147766325,0.008934707903780068,0.010309278350515464,0.021305841924398626,0.01993127147766323,0.05154639175257732,0.019243986254295534,0.03986254295532646,0.008247422680412371,0.010309278350515464,0.01168384879725086,0.05567010309278351,0.021993127147766325,0.006872852233676976,0.012371134020618556,0.016494845360824743,0.013058419243986255,0.021305841924398626,0.010309278350515464,0.002061855670103093,0.02542955326460481,0.010996563573883162,0.013745704467353952,0.004810996563573883,0.027491408934707903,0.006185567010309278,0.007560137457044674,0.03367697594501718,0.013745704467353952,0.01168384879725086,0.008934707903780068,0.03573883161512027,0.037800687285223365,0.006185567010309278,0.010996563573883162,0.002061855670103093,0.021993127147766325,0.010996563573883162,0.005498281786941581,0.010996563573883162
32,talesofsymphonia,0.1507537688442211,0.023689877961234746,0.030868628858578606,0.007178750897343862,0.012921751615218953,0.01866475233309404,0.05168700646087581,0.029432878679109833,0.061019382627422826,0.12562814070351758,0.008614501076812634,0.0021536252692031586,0.024407753050969132,0.03948312993539124,0.020100502512562814,0.020100502512562814,0.02656137832017229,0.007178750897343862,0.002871500358937545,0.004307250538406317,0.03374012921751615,0.0,0.021536252692031587,0.06173725771715721,0.00574300071787509,0.002871500358937545,0.007178750897343862,0.013639626704953339,0.0014357501794687725,0.04953338119167265,0.0021536252692031586,0.017946877243359655,0.008614501076812634,0.010050251256281407,0.04522613065326633,0.004307250538406317,0.005025125628140704,0.0,0.008614501076812634,0.006460875807609476,0.002871500358937545,0.023689877961234746
33,dragonageinquisition,0.32875722543352603,0.031791907514450865,0.010115606936416185,0.019508670520231215,0.017341040462427744,0.002167630057803468,0.06141618497109826,0.06213872832369942,0.16257225433526012,0.06647398843930635,0.030346820809248554,0.008670520231213872,0.015895953757225433,0.005780346820809248,0.014450867052023121,0.00939306358381503,0.016618497109826588,0.0036127167630057803,0.0050578034682080926,0.002167630057803468,0.024566473988439308,0.002890173410404624,0.01300578034682081,0.016618497109826588,0.002167630057803468,0.004335260115606936,0.0,0.002890173410404624,0.005780346820809248,0.004335260115606936,0.0036127167630057803,0.011560693641618497,0.0050578034682080926,0.004335260115606936,0.000722543352601156,0.005780346820809248,0.000722543352601156,0.002167630057803468,0.004335260115606936,0.0050578034682080926,0.005780346820809248,0.0
34,mother3,0.19724437998549674,0.007976794778825236,0.043509789702683106,0.009427121102248005,0.005076142131979695,0.01595358955765047,0.03915881073241479,0.02030456852791878,0.01740391588107324,0.05438723712835388,0.009427121102248005,0.00435097897026831,0.01305293691080493,0.08049311094996374,0.021754894851341553,0.0014503263234227702,0.03915881073241479,0.02755620014503263,0.007251631617113851,0.010877447425670777,0.022480058013052938,0.005076142131979695,0.023930384336475707,0.03988397389412618,0.013778100072516316,0.0029006526468455403,0.03118201595358956,0.002175489485134155,0.0029006526468455403,0.049311094996374184,0.005076142131979695,0.01740391588107324,0.00435097897026831,0.005801305293691081,0.07179115300942712,0.0014503263234227702,0.0036258158085569255,0.0029006526468455403,0.03770848440899202,0.0036258158085569255,0.005801305293691081,0.02102973168963017
35,thelegendofzeldaskywardsword,0.112,0.016727272727272726,0.05890909090909091,0.0036363636363636364,0.024,0.019636363636363636,0.04,0.03927272727272727,0.010181818181818183,0.04581818181818182,0.005818181818181818,0.0007272727272727272,0.024727272727272726,0.06981818181818182,0.03418181818181818,0.014545454545454545,0.03272727272727273,0.01309090909090909,0.016727272727272726,0.009454545454545455,0.03854545454545454,0.0007272727272727272,0.03127272727272727,0.011636363636363636,0.04290909090909091,0.002181818181818182,0.03418181818181818,0.008727272727272728,0.008727272727272728,0.05236363636363636,0.002181818181818182,0.006545454545454545,0.004363636363636364,0.008727272727272728,0.04509090909090909,0.0007272727272727272,0.06472727272727273,0.002181818181818182,0.024,0.006545454545454545,0.002909090909090909,0.008727272727272728
36,kingdomofloathing,0.2955376737381127,0.001463057790782736,0.03584491587417703,0.024140453547915143,0.010972933430870519,0.02267739575713241,0.009509875640087784,0.06583760058522312,0.005852231163130944,0.013167520117044623,0.016093635698610095,0.023408924652523776,0.006583760058522311,0.07754206291148501,0.03145574250182882,0.008046817849305048,0.030724213606437453,0.010972933430870519,0.012435991221653255,0.012435991221653255,0.03950256035113387,0.005120702267739576,0.013899049012435992,0.026335040234089245,0.002926115581565472,0.002926115581565472,0.013899049012435992,0.001463057790782736,0.008046817849305048,0.02487198244330651,0.005852231163130944,0.038039502560351136,0.005120702267739576,0.0043891733723482075,0.03730797366495977,0.0021945866861741038,0.001463057790782736,0.0043891733723482075,0.026335040234089245,0.008046817849305048,0.008046817849305048,0.005120702267739576
37,warcraft,0.005852231163130944,0.018288222384784197,0.03950256035113387,0.002926115581565472,0.027798098024871983,0.019019751280175568,0.06217995610826628,0.17190929041697148,0.055596196049743966,0.016825164594001463,0.016825164594001463,0.09948792977322604,0.005852231163130944,0.061448427212874905,0.038039502560351136,0.009509875640087784,0.013167520117044623,0.009509875640087784,0.016093635698610095,0.012435991221653255,0.016093635698610095,0.0036576444769568397,0.02487198244330651,0.019019751280175568,0.002926115581565472,0.002926115581565472,0.019751280175566936,0.0073152889539136795,0.010241404535479151,0.010972933430870519,0.026335040234089245,0.03511338697878566,0.014630577907827359,0.0021945866861741038,0.06656912948061448,0.015362106803218726,0.008046817849305048,0.000731528895391368,0.0,0.002926115581565472,0.005852231163130944,0.0021945866861741038
38,blazblue,0.19390787518573552,0.008172362555720654,0.004457652303120356,0.01263001485884101,0.03566121842496285,0.022288261515601784,0.05572065378900446,0.033432392273402674,0.02600297176820208,0.10698365527488855,0.003714710252600297,0.003714710252600297,0.019316493313521546,0.0512630014858841,0.009658246656760773,0.03268945022288262,0.003714710252600297,0.02897473997028232,0.003714710252600297,0.014858841010401188,0.0014858841010401188,0.002228826151560178,0.0274888558692422,0.004457652303120356,0.002228826151560178,0.008172362555720654,0.015601783060921248,0.006686478454680535,0.0029717682020802376,0.022288261515601784,0.0014858841010401188,0.01634472511144131,0.014858841010401188,0.07949479940564635,0.07429420505200594,0.0014858841010401188,0.004457652303120356,0.002228826151560178,0.010401188707280832,0.003714710252600297,0.002228826151560178,0.02451708766716196
39,kingdomheartsii,0.12342007434944238,0.0037174721189591076,0.019330855018587362,0.0037174721189591076,0.026765799256505577,0.020817843866171002,0.12118959107806691,0.023048327137546468,0.013382899628252789,0.0275092936802974,0.0022304832713754648,0.006691449814126394,0.008178438661710037,0.07509293680297398,0.02899628252788104,0.031226765799256505,0.031226765799256505,0.012639405204460967,0.0052044609665427505,0.008921933085501859,0.011895910780669145,0.0007434944237918215,0.02453531598513011,0.02825278810408922,0.017100371747211896,0.0044609665427509295,0.023048327137546468,0.07137546468401487,0.007434944237918215,0.06988847583643122,0.002973977695167286,0.02379182156133829,0.010408921933085501,0.01858736059479554,0.04312267657992565,0.0037174721189591076,0.010408921933085501,0.001486988847583643,0.015613382899628252,0.005947955390334572,0.0037174721189591076,0.008178438661710037
40,fireemblemawakening,0.22288706058339566,0.1024682124158564,0.0074794315632011965,0.0037397157816005983,0.008975317875841436,0.0007479431563201197,0.05011219147344802,0.03664921465968586,0.07329842931937172,0.1854899027673897,0.0037397157816005983,0.0029917726252804786,0.01944652206432311,0.004487658937920718,0.02019446522064323,0.014210919970082274,0.014958863126402393,0.0029917726252804786,0.0007479431563201197,0.008975317875841436,0.0029917726252804786,0.0014958863126402393,0.031413612565445025,0.03216155572176515,0.002243829468960359,0.006731488406881077,0.005235602094240838,0.008975317875841436,0.005235602094240838,0.03590127150336574,0.002243829468960359,0.03889304412864622,0.0074794315632011965,0.014210919970082274,0.0037397157816005983,0.0007479431563201197,0.0074794315632011965,0.0007479431563201197,0.002243829468960359,0.0037397157816005983,0.0,0.0014958863126402393
41,finalfantasyxii,0.08214016578749057,0.02110022607385079,0.04747550866616428,0.006028636021100226,0.015071590052750565,0.03014318010550113,0.05199698568198945,0.058025621703089676,0.045968349660889224,0.05124340617935192,0.006028636021100226,0.006782215523737754,0.01281085154483798,0.04672192916352675,0.027128862094951016,0.015825169555388093,0.03918613413715147,0.015071590052750565,0.006782215523737754,0.008289374529012811,0.04747550866616428,0.0007535795026375283,0.016578749058025623,0.07611152976639035,0.015825169555388093,0.003014318010550113,0.007535795026375283,0.01808590806330068,0.012057272042200452,0.050489826676714394,0.006782215523737754,0.04144687264506405,0.015825169555388093,0.010550113036925395,0.044461190655614165,0.00452147701582517,0.0052750565184626974,0.0015071590052750565,0.00904295403165034,0.006782215523737754,0.0015071590052750565,0.010550113036925395
42,fallout4,0.20045731707317074,0.003048780487804878,0.03125,0.040396341463414635,0.018292682926829267,0.0007621951219512195,0.020579268292682928,0.018292682926829267,0.07088414634146341,0.012195121951219513,0.11356707317073171,0.010670731707317074,0.014481707317073171,0.004573170731707317,0.04420731707317073,0.001524390243902439,0.021341463414634148,0.04878048780487805,0.03277439024390244,0.006097560975609756,0.05945121951219512,0.007621951219512195,0.01676829268292683,0.005335365853658537,0.010670731707317074,0.0038109756097560975,0.004573170731707317,0.001524390243902439,0.03277439024390244,0.014481707317073171,0.009908536585365854,0.027439024390243903,0.0007621951219512195,0.007621951219512195,0.0007621951219512195,0.006097560975609756,0.0007621951219512195,0.0701219512195122,0.0022865853658536584,0.003048780487804878,0.0,0.0
43,theelderscrollsiiimorrowind,0.1561771561771562,0.014763014763014764,0.046620046620046623,0.016317016317016316,0.019425019425019424,0.002331002331002331,0.024087024087024088,0.13053613053613053,0.08469308469308469,0.013986013986013986,0.06216006216006216,0.010878010878010878,0.029526029526029528,0.003108003108003108,0.050505050505050504,0.00777000777000777,0.03807303807303807,0.01320901320901321,0.021756021756021756,0.006216006216006216,0.08080808080808081,0.003108003108003108,0.020202020202020204,0.02564102564102564,0.012432012432012432,0.003108003108003108,0.010878010878010878,0.006216006216006216,0.008547008547008548,0.016317016317016316,0.002331002331002331,0.02641802641802642,0.00777000777000777,0.000777000777000777,0.000777000777000777,0.002331002331002331,0.005439005439005439,0.003885003885003885,0.003885003885003885,0.003885003885003885,0.002331002331002331,0.000777000777000777
44,warcraftiii,0.005443234836702955,0.019440124416796267,0.05054432348367029,0.006220839813374806,0.019440124416796267,0.02410575427682737,0.05132192846034215,0.15629860031104198,0.03654743390357698,0.01166407465007776,0.012441679626749611,0.09875583203732503,0.0023328149300155523,0.0660964230171073,0.042768273716951785,0.008553654743390357,0.015552099533437015,0.007776049766718507,0.019440124416796267,0.01010886469673406,0.016329704510108865,0.003110419906687403,0.017884914463452566,0.03188180404354588,0.00933125972006221,0.0023328149300155523,0.02021772939346812,0.004665629860031105,0.012441679626749611,0.016329704510108865,0.028771384136858476,0.038880248833592534,0.00933125972006221,0.005443234836702955,0.06998444790046657,0.020995334370139968,0.01010886469673406,0.004665629860031105,0.0007776049766718507,0.0015552099533437014,0.007776049766718507,0.0023328149300155523
45,halflife2,0.160828025477707,0.0007961783439490446,0.026273885350318472,0.03184713375796178,0.02388535031847134,0.0015923566878980893,0.046974522292993634,0.009554140127388535,0.025477707006369428,0.006369426751592357,0.010350318471337579,0.00875796178343949,0.009554140127388535,0.050955414012738856,0.05493630573248408,0.0031847133757961785,0.03184713375796178,0.04617834394904458,0.08280254777070063,0.00875796178343949,0.015127388535031847,0.006369426751592357,0.027070063694267517,0.0031847133757961785,0.027070063694267517,0.011146496815286623,0.010350318471337579,0.0023885350318471337,0.03264331210191083,0.015127388535031847,0.035828025477707005,0.00875796178343949,0.0007961783439490446,0.0031847133757961785,0.05015923566878981,0.007961783439490446,0.0023885350318471337,0.08678343949044585,0.0015923566878980893,0.006369426751592357,0.0031847133757961785,0.0015923566878980893
46,darksouls,0.08974358974358974,0.00641025641025641,0.05128205128205128,0.004807692307692308,0.032852564102564104,0.017628205128205128,0.02403846153846154,0.16826923076923078,0.01842948717948718,0.008814102564102564,0.01201923076923077,0.021634615384615384,0.028846153846153848,0.05368589743589743,0.040865384615384616,0.027243589743589744,0.036057692307692304,0.005608974358974359,0.03365384615384615,0.01282051282051282,0.027243589743589744,0.0,0.026442307692307692,0.02564102564102564,0.032852564102564104,0.0016025641025641025,0.008814102564102564,0.0016025641025641025,0.01842948717948718,0.036057692307692304,0.003205128205128205,0.038461538461538464,0.016826923076923076,0.002403846153846154,0.035256410256410256,0.007211538461538462,0.008012820512820512,0.0008012820512820513,0.005608974358974359,0.0,0.0016025641025641025,0.007211538461538462
47,thelegendofzeldathewindwaker,0.09797570850202429,0.024291497975708502,0.06315789473684211,0.0032388663967611335,0.016194331983805668,0.020242914979757085,0.03967611336032389,0.025910931174089068,0.004048582995951417,0.03319838056680162,0.0024291497975708503,0.0,0.024291497975708502,0.06072874493927125,0.0437246963562753,0.014574898785425101,0.04048582995951417,0.0032388663967611335,0.032388663967611336,0.008097165991902834,0.04048582995951417,0.0016194331983805667,0.045344129554655874,0.025910931174089068,0.044534412955465584,0.0008097165991902834,0.04129554655870445,0.0072874493927125505,0.008906882591093117,0.05506072874493927,0.0024291497975708503,0.004858299595141701,0.0072874493927125505,0.004858299595141701,0.0340080971659919,0.0032388663967611335,0.0680161943319838,0.0016194331983805667,0.02186234817813765,0.006477732793522267,0.0024291497975708503,0.013765182186234818
48,finalfantasyxiii,0.10746513535684987,0.009023789991796555,0.019688269073010665,0.008203445447087777,0.015586546349466776,0.019688269073010665,0.062346185397867106,0.03199343724364233,0.04593929450369155,0.07547169811320754,0.004101722723543888,0.006562756357670222,0.019688269073010665,0.05004101722723544,0.02543068088597211,0.01804757998359311,0.03527481542247744,0.026251025430680888,0.006562756357670222,0.005742411812961444,0.022969647251845776,0.0008203445447087777,0.02378999179655455,0.062346185397867106,0.009023789991796555,0.009844134536505332,0.016406890894175553,0.020508613617719443,0.004101722723543888,0.05742411812961444,0.011484823625922888,0.031173092698933553,0.008203445447087777,0.013125512715340444,0.06726825266611977,0.007383100902378999,0.002461033634126333,0.0016406890894175555,0.004922067268252666,0.004101722723543888,0.004101722723543888,0.02378999179655455
49,dwarffortress,0.1787479406919275,0.005766062602965404,0.05848434925864909,0.025535420098846788,0.023887973640856673,0.01400329489291598,0.018121911037891267,0.1326194398682043,0.016474464579901153,0.0016474464579901153,0.030477759472817133,0.019769357495881382,0.013179571663920923,0.05354200988467875,0.039538714991762765,0.009060955518945634,0.023887973640856673,0.011532125205930808,0.03871499176276771,0.009060955518945634,0.04118616144975288,0.0008237232289950577,0.01070840197693575,0.012355848434925865,0.009884678747940691,0.006589785831960461,0.01070840197693575,0.0016474464579901153,0.023887973640856673,0.009060955518945634,0.01070840197693575,0.018945634266886325,0.013179571663920923,0.002471169686985173,0.06507413509060955,0.012355848434925865,0.004942339373970346,0.0,0.008237232289950576,0.0032948929159802307,0.0032948929159802307,0.006589785831960461
50,masseffect1,0.16169154228855723,0.006633499170812604,0.017412935323383085,0.02570480928689884,0.014925373134328358,0.0041459369817578775,0.05223880597014925,0.0041459369817578775,0.09867330016583747,0.02736318407960199,0.02321724709784411,0.006633499170812604,0.009950248756218905,0.05887230514096186,0.03399668325041459,0.0008291873963515755,0.03316749585406302,0.02570480928689884,0.019071310116086235,0.001658374792703151,0.029850746268656716,0.0041459369817578775,0.017412935323383085,0.014925373134328358,0.011608623548922056,0.00912106135986733,0.0041459369817578775,0.001658374792703151,0.02321724709784411,0.019071310116086235,0.06716417910447761,0.01824212271973466,0.004975124378109453,0.0024875621890547263,0.06384742951907131,0.014925373134328358,0.0024875621890547263,0.04560530679933665,0.001658374792703151,0.0041459369817578775,0.003316749585406302,0.009950248756218905
